Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
zetland,99/22-24 Gadigal Avenue ZETLAND NSW 2017,2000,3,2,2
zetland,LV1/19 Joynton Ave ZETLAND NSW 2017,1490,3,2,1
zetland,B1104/1 Link Road ZETLAND NSW 2017,,3,3,2
zetland,309/116 Joynton Avenue ZETLAND NSW 2017,1150,3,2,2
zetland,16/6 Wolseley Grove ZETLAND NSW 2017,1150,2,2,1
zetland,83/22 Gadigal Ave ZETLAND NSW 2017,1100,3,2,2
zetland,3/106 Joynton Avenue ZETLAND NSW 2017,,2,2,1
zetland,49/30 Gadigal Avenue ZETLAND NSW 2017,1050,3,2,2
zetland,LVL1/39-47 Mentmore Avenue Rosebery ZETLAND NSW 2017,1000,3,2,1
zetland,C501/1-5 Link Road ZETLAND NSW 2017,,3,2,1
zetland,15 Joynton Avenue ZETLAND NSW 2017,910,2,2,1
zetland,704/3 George Julius Avenue ZETLAND NSW 2017,850,2,2,1
zetland,1112/5 O'dea Avenue ZETLAND NSW 2017,850,2,2,1
zetland,1/1 Leyland  Grove ZETLAND NSW 2017,,2,2,2
zetland,1801/1 Grandstand  Parade ZETLAND NSW 2017,810,2,2,1
zetland,44/22 Gadigal Avenue ZETLAND NSW 2017,,2,2,1
zetland,1  Link Road ZETLAND NSW 2017,,2,2,1
zetland,136 Epsom Rd ZETLAND NSW 2017,800,2,2,1
zetland,B1004/1 Link Road ZETLAND NSW 2017,,2,2,1
zetland,1-5 Link Road ZETLAND NSW 2017,780,2,2,1
zetland,98/3 Defries Avenue ZETLAND NSW 2017,,2,2,1
zetland,57/22 Gadigal  Avenue ZETLAND NSW 2017,,2,2,1
zetland,807/18 Ebsworth Street ZETLAND NSW 2017,730,1,1,
zetland,4/1 Defries Avenue ZETLAND NSW 2017,720,2,2,1
zetland,1641/8 Ascot  Avenue ZETLAND NSW 2017,700,1,1,1
zetland,646/2 Defries Ave ZETLAND NSW 2017,,2,2,1
zetland,7/4 Hutchinson Walk ZETLAND NSW 2017,690,2,2,
zetland,14 Portman Street  ZETLAND NSW 2017,,2,1,1
zetland,28/6 Wolseley Grove ZETLAND NSW 2017,650,1,1,1
zetland,706/15 Joynton Avenue ZETLAND NSW 2017,650,1,1,1
zetland,A/1 Link Road ZETLAND NSW 2017,,1,1,
zetland,B202/1 Link Road ZETLAND NSW 2017,,1,1,
zetland,702/13 Joynton Avenue ZETLAND NSW 2017,595,1,1,
zetland,512/6 Ascot Ave ZETLAND NSW 2017,550,1,1,
zetland,219/1 Hutchison Walk ZETLAND NSW 2017,,1,1,
zetland,6/6 Wolseley Grove ZETLAND NSW 2017,,,1,
zetland,326/5 Defries Avenue ZETLAND NSW 2017,500,1,1,
zetland,2.03/1-5 Link Street ZETLAND NSW 2017,800,2,2,1
zetland,B905/1 Link Road ZETLAND NSW 2017,,3,2,1
zetland,71/22 Gadigal Ave ZETLAND NSW 2017,1100,3,2,2
zetland,710/20 Gadigal Ave ZETLAND NSW 2017,,2,2,1
zetland,31/3 Victoria Park Parade ZETLAND NSW 2017,850,2,2,1
zetland,355/92 Epsom Road ZETLAND NSW 2017,830,2,2,1
zetland,B 604/1-5 Link Rd ZETLAND NSW 2017,820,2,2,1
zetland,6.02/1-5 Link Road ZETLAND NSW 2017,800,2,2,1
zetland,305C/1-5 Link Rd ZETLAND NSW 2017,800,2,2,1
zetland,1-5 Link Road ZETLAND NSW 2017,,2,2,1
zetland,A402/1-5 Link Road ZETLAND NSW 2017,800,2,2,1
zetland,B 902/1-5 Link Road ZETLAND NSW 2017,780,2,2,1
zetland,B605/1 Link Road ZETLAND NSW 2017,,1,1,1
zetland,1-5 Link Road ZETLAND NSW 2017,,1,1,1
zetland,2 Wolseley Grove ZETLAND NSW 2017,45,,,
epping,9 Dunlop Street EPPING NSW 2121,,4,3,2
epping,32/42 Kent  Street EPPING NSW 2121,550,2,1,1
epping,6/45 Bridge Street EPPING NSW 2121,540,2,1,1
epping,15/38 Cambridge Street EPPING NSW 2121,410,2,1,1
epping,2 Epping Park Drive EPPING NSW 2121,850,4,2,2
epping,D10/23 Ray Road EPPING NSW 2121,680,3,2,2
epping,182/3 Epping Park Drive EPPING NSW 2121,670,2,2,2
epping,6/151 Ray Road EPPING NSW 2121,650,3,2,2
epping,3/151-153 Ray Road EPPING NSW 2121,630,3,2,2
epping,411/27 Seven St EPPING NSW 2121,630,2,2,2
epping,42/1-9 Cottee Drive EPPING NSW 2121,625,4,2,2
epping,506/16 Epping Park Drive EPPING NSW 2121,620,2,2,2
epping,G11/27 Seven St EPPING NSW 2121,600,2,2,1
epping,208/27 Seven Street EPPING NSW 2121,590,2,2,1
epping,215/20 Epping Park Drive EPPING NSW 2121,590,2,2,1
epping,102/16 Epping Park Drive EPPING NSW 2121,580,2,2,1
epping,6/28 Bridge Street EPPING NSW 2121,520,2,1,1
epping,12/2 Surrey  Street EPPING NSW 2121,510,2,1,1
epping,91 Pennant Parade EPPING NSW 2121,1200,5,3,4
epping,7 Marcella Street EPPING NSW 2121,875,4,2,2
epping,21 Garland Avenue EPPING NSW 2121,750,4,2,1
epping,7A Wingrove Avenue EPPING NSW 2121,700,4,2,1
epping,2/12-14 Carlingford  Road EPPING NSW 2121,650,2,2,1
epping,19/12-14 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,29/12-14 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,6/12 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,B302/27-31 Forest Grove EPPING NSW 2121,600,2,2,1
epping,A205/29-31 Forest Grove EPPING NSW 2121,,2,2,1
epping,A105/27-31 Forest Grove EPPING NSW 2121,21,2,2,1
epping,A102/27-31 Forest Grove EPPING NSW 2121,,2,2,1
epping,A209/16-22 Carlingford  Road EPPING NSW 2121,580,2,2,1
epping,209/47 Ryde Street EPPING NSW 2121,560,2,1,1
epping,12/18 Edensor Street EPPING NSW 2121,550,3,1,1
epping,3/12-14 Carlingford Road EPPING NSW 2121,550,1,1,1
epping,8/20 Bridge  Street EPPING NSW 2121,530,2,1,1
epping,1 Kandy Avenue EPPING NSW 2121,510,2,2,1
epping,11-27 Cliff Road EPPING NSW 2121,500,,1,1
epping,G01/18-22 Maida Road EPPING NSW 2121,500,1,1,1
epping,34 Bridge Street EPPING NSW 2121,450,1,1,1
epping,50A Pennant Parade EPPING NSW 2121,420,1,1,
epping,A305/27-31 Forest Grove EPPING NSW 2121,600,2,2,1
epping,18 Orchard Street EPPING NSW 2121,1100,5,3,2
epping,85 Chesterfield Road EPPING NSW 2121,1000,4,3,2
epping,150 Ray Road EPPING NSW 2121,875,4,3,4
epping,13A Mars Street EPPING NSW 2121,900,4,3,1
epping,8A Hermington Street EPPING NSW 2121,760,4,2,2
epping,145 Midson Road EPPING NSW 2121,750,4,2,3
epping,5 Third Avenue EPPING NSW 2121,750,4,1,1
epping,160 Midson Rd EPPING NSW 2121,,4,2,1
epping,Main/30 Ray Road EPPING NSW 2121,,3,2,2
epping,506/36 Victoria St EPPING NSW 2121,720,3,2,2
epping,106/27-31 Forest Grove EPPING NSW 2121,,3,2,2
epping,31/12-14 Carlingford Road EPPING NSW 2121,700,3,2,2
epping,1/15 Yaraan Avenue EPPING NSW 2121,660,3,2,2
epping,10 Hermington Street EPPING NSW 2121,660,3,1,1
epping,199 Midson Road EPPING NSW 2121,650,4,1,4
epping,199 Mison Road EPPING NSW 2121,650,4,1,1
epping,308/9-11 Forest Grove EPPING NSW 2121,650,2,2,2
epping,B101/11-27 Cliff Rd EPPING NSW 2121,640,2,2,1
epping,G79/3 Epping Park Drive EPPING NSW 2121,640,2,2,1
epping,44 - 52 Kent Street EPPING NSW 2121,630,2,2,2
epping,107 Midson Road EPPING NSW 2121,630,3,1,1
epping,35/12-14 Carlingford Road EPPING NSW 2121,630,2,2,1
epping,4/12-14 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,11/12 Carlingford  Road EPPING NSW 2121,620,2,2,1
epping,23 Ridge Street EPPING NSW 2121,620,3,1,1
epping,22/10-14 Hazlewood Place EPPING NSW 2121,620,2,2,1
epping,B306/16-22 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,22/12-14 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,44 - 52 Kent Street EPPING NSW 2121,620,2,2,1
epping,12/12-14 Carlingford  Road EPPING NSW 2121,620,2,2,1
epping,A21/23 Ray Road EPPING NSW 2121,,2,2,1
epping,416/20 Epping Park Drive EPPING NSW 2121,620,2,2,1
epping,3/2.. High Street EPPING NSW 2121,650,3,2,1
epping,14/12-14 Carlingford Road EPPING NSW 2121,620,2,2,1
epping,5/54 Valley Road EPPING NSW 2121,610,3,2,2
epping,306/26 Ferntree Place EPPING NSW 2121,610,2,2,1
epping,101/1 Ferntree Place EPPING NSW 2121,600,2,2,1
epping,7/26 Bridge Street EPPING NSW 2121,600,2,1,1
epping,A209/11-27 Cliff Road EPPING NSW 2121,600,2,1,1
epping,305/29 FOREST GROVE EPPING NSW 2121,600,2,2,1
epping,209/18-22 Maida Road EPPING NSW 2121,600,2,2,1
epping,B301/16-22 Carlingford Road EPPING NSW 2121,600,2,2,1
epping,A203/11-27 Cliff Road EPPING NSW 2121,600,2,1,1
epping,17/42-50 Cliff Road EPPING NSW 2121,600,2,2,1
epping,44 - 52 Kent Street EPPING NSW 2121,600,2,1,1
epping,502/38 Victoria Street EPPING NSW 2121,595,2,2,1
epping,A202/27-31 Forest Grove EPPING NSW 2121,590,2,2,1
epping,31  Forest Grove EPPING NSW 2121,,2,2,1
epping,332/11 Epping Park Drive EPPING NSW 2121,590,2,2,1
epping,26/42-50 Cliff Road EPPING NSW 2121,590,2,2,1
epping,G02/31 Forest Grove (Block A) EPPING NSW 2121,,2,2,1
epping,39/24-32 Edensor St EPPING NSW 2121,590,3,2,1
epping,B31/23 Ray Road EPPING NSW 2121,590,2,2,1
epping,111/3 Ferntree Place EPPING NSW 2121,590,2,2,1
epping,31  Forest Grove EPPING NSW 2121,,2,2,1
epping,EPPING NSW 2121,,2,2,1
epping,32/11 Epping Park Drive EPPING NSW 2121,560,2,2,1
epping,121 carlingford road EPPING NSW 2121,,3,1,2
epping,78/42-50 CLIFF Rd EPPING NSW 2121,,2,2,2
epping,24/40 Kent Street EPPING NSW 2121,540,2,1,1
epping,13/6 Smith Street EPPING NSW 2121,530,2,1,1
epping,30/24 Edensor Street EPPING NSW 2121,525,3,2,1
epping,6/8 Essex Street EPPING NSW 2121,550,3,1,1
epping,1/5 Maida  Road EPPING NSW 2121,520,2,1,1
epping,10/7 Maida Road EPPING NSW 2121,520,2,1,1
epping,2/69 Oxford Street EPPING NSW 2121,520,2,1,1
epping,40 Kent Street EPPING NSW 2121,510,2,1,1
epping,Top Floor/29 Forest Grove EPPING NSW 2121,510,1,1,1
epping,2/7-9 Essex Street EPPING NSW 2121,500,1,1,1
epping,44 - 52 Kent Street EPPING NSW 2121,500,1,1,1
epping,3 Chester Street EPPING NSW 2121,500,2,1,1
epping,8/66-68 Oxford Street EPPING NSW 2121,500,2,1,2
epping,5/29 Bridge Street EPPING NSW 2121,490,2,1,1
epping,2/45 Bridge Street EPPING NSW 2121,490,2,1,1
epping,127A Ray Road EPPING NSW 2121,490,2,1,1
epping,63 Oxford Street EPPING NSW 2121,490,2,1,1
epping,305/1 Ferntree  Place EPPING NSW 2121,490,1,1,1
epping,713 Blaxland Road EPPING NSW 2121,490,2,1,1
epping,7/42 Cambridge Street EPPING NSW 2121,490,2,1,1
epping,1A Damon Ave EPPING NSW 2121,480,2,1,
epping,5/50 Bridge Street EPPING NSW 2121,480,2,1,1
epping,4/25 Bridge Street EPPING NSW 2121,490,2,1,1
epping,28A Surrey St EPPING NSW 2121,480,2,1,
epping,2/5 Chester Street EPPING NSW 2121,,2,1,1
epping,A/28 Surrey St EPPING NSW 2121,480,2,1,
epping,32/7 Epping Road EPPING NSW 2121,480,2,1,1
epping,70 Oxford Street EPPING NSW 2121,475,2,1,1
epping,11/25 Carlingford Road EPPING NSW 2121,470,2,1,1
epping,20/42 Kent Street EPPING NSW 2121,460,2,1,1
epping,17/30-34 Cambridge Street EPPING NSW 2121,460,2,1,1
epping,35 Bridge Street EPPING NSW 2121,450,1,1,2
epping,27/34-40 Edensor Street EPPING NSW 2121,440,2,1,1
epping,9 Ray Road EPPING NSW 2121,440,2,1,1
epping,2/42 Bridge Street EPPING NSW 2121,,2,1,1
epping,3-5 Kandy Avenue EPPING NSW 2121,430,1,1,1
epping,10/23 Bridge Street Epping EPPING NSW 2121,425,1,1,1
epping,Flat 1/92 Carlingford Road EPPING NSW 2121,400,2,1,1
epping,EPPING NSW 2121,375,1,1,
epping,EPPING NSW 2121,315,1,1,
epping,284/29-31 Cliff Road EPPING NSW 2121,590,2,2,1
epping,B206/11-27 CLIFF ROAD EPPING NSW 2121,540,1,1,1
epping,3 Seven Street EPPING NSW 2121,1100,4,2,2
epping,68 Dunlop Street EPPING NSW 2121,930,4,2,2
epping,15 Gloucester Road EPPING NSW 2121,795,4,2,2
epping,25 Magnolia Ave EPPING NSW 2121,650,4,2,2
epping,48/10 Hazlewwod  Cl EPPING NSW 2121,598,2,2,1
epping,2 Reeves Ave EPPING NSW 2121,595,3,1,2
epping,7/5 Chester Street EPPING NSW 2121,590,3,1,1
epping,B101/16-22 Carlingford Road EPPING NSW 2121,,2,2,1
epping,8/12-14 Carlingford  Road EPPING NSW 2121,550,1,1,1
epping,302/12 Carlingford Road EPPING NSW 2121,550,1,1,1
epping,6/70 Oxford Street EPPING NSW 2121,530,3,1,1
epping,22/42A Kent Street EPPING NSW 2121,510,2,1,1
epping,306/27-31 Forest Grove EPPING NSW 2121,,1,1,1
epping,27 Forest Grove EPPING NSW 2121,490,1,1,1
epping,21/42A Kent Street EPPING NSW 2121,490,2,1,1
epping,9/9 Pembroke Street EPPING NSW 2121,465,2,1,1
epping,12/59 Oxford  Street EPPING NSW 2121,460,2,1,1
epping,6/1 Maida  Road EPPING NSW 2121,460,2,1,1
epping,6/21 Bridge Street EPPING NSW 2121,450,2,1,1
epping,1 Bridge Street EPPING NSW 2121,,1,1,1
auburn,32-40 Kerr Parade AUBURN NSW 2144,620,3,2,2
auburn,32 - 40 Kerr Parade AUBURN NSW 2144,590,2,2,2
auburn,1/37A Karrabah Road AUBURN NSW 2144,370,2,1,1
auburn,6/45 Macquarie Road AUBURN NSW 2144,390,2,1,1
auburn,57/27-29 Mary Street AUBURN NSW 2144,690,3,2,2
auburn,5 Belgium Street AUBURN NSW 2144,650,4,2,
auburn,6-14 Park Road AUBURN NSW 2144,650,2,2,2
auburn,21 Coachwood Street AUBURN NSW 2144,600,3,2,2
auburn,32/27-29 Mary Street AUBURN NSW 2144,590,2,2,1
auburn,86/6-14 Park road AUBURN NSW 2144,580,2,2,1
auburn,1/174-176 South  Parade AUBURN NSW 2144,550,3,2,1
auburn,162 Parramatta Road AUBURN NSW 2144,,,,
auburn,3/61-63 Dartbrook Road AUBURN NSW 2144,470,2,1,1
auburn,134 Cumberland Rd AUBURN NSW 2144,450,2,1,1
auburn,Level 4  57/6-14 Park Road AUBURN NSW 2144,440,1,1,1
auburn,73-75 Northumberland Road AUBURN NSW 2144,420,2,1,1
auburn,7 Argyle AUBURN NSW 2144,420,2,1,1
auburn,4/20 Northumberland Rd AUBURN NSW 2144,380,2,1,1
auburn,6/88 Northumberland Road AUBURN NSW 2144,340,1,1,1
auburn,34a Beaumont St AUBURN NSW 2144,320,1,1,
auburn,37 Cornwall Road AUBURN NSW 2144,900,7,3,1
auburn,19/1 Harrow Road AUBURN NSW 2144,750,3,1,
auburn,42/18 Cockthorpe Road AUBURN NSW 2144,720,4,3,2
auburn,13 Stanhope Street AUBURN NSW 2144,650,4,2,3
auburn,12 Sheffield Street AUBURN NSW 2144,650,3,1,1
auburn,8/3 St Johns Avenue AUBURN NSW 2144,630,3,2,1
auburn,27 Elm Road AUBURN NSW 2144,620,4,1,1
auburn,26A Cumberland Road AUBURN NSW 2144,600,3,1,1
auburn,148/6-14 Park Road AUBURN NSW 2144,600,2,2,1
auburn,32-40 Kerr Parade AUBURN NSW 2144,590,2,2,1
auburn,32-40 Kerr Parade AUBURN NSW 2144,590,2,2,1
auburn,4525/57 Queen St AUBURN NSW 2144,580,2,2,1
auburn,2/9A-11 Louisa St AUBURN NSW 2144,580,3,1,1
auburn,106/6-14 Park Road AUBURN NSW 2144,575,2,2,1
auburn,7 Chestnut Rd AUBURN NSW 2144,550,3,1,
auburn,2 Myall Street AUBURN NSW 2144,550,3,2,1
auburn,10/6-14 Park road AUBURN NSW 2144,,2,2,1
auburn,116/6-14 Park road AUBURN NSW 2144,,2,2,1
auburn,15/27-29 Mary St AUBURN NSW 2144,,2,2,1
auburn,3 Gibbs St AUBURN NSW 2144,520,3,1,1
auburn,34/48-52 St Hilliers Road AUBURN NSW 2144,510,2,2,1
auburn,3211/57-72 Queen Street AUBURN NSW 2144,500,2,2,1
auburn,161 Park Road AUBURN NSW 2144,500,3,1,1
auburn,87 Northcote Str AUBURN NSW 2144,500,2,1,1
auburn,12 Elm Road AUBURN NSW 2144,500,3,1,1
auburn,13 Meroo Street AUBURN NSW 2144,500,3,1,1
auburn,147/6-14 Park road AUBURN NSW 2144,500,1,1,1
auburn,18 Ettalong Street AUBURN NSW 2144,475,4,2,
auburn,45 Rawson Street AUBURN NSW 2144,470,2,1,1
auburn,3 Palace Street AUBURN NSW 2144,460,2,1,1
auburn,19/20-24 Simpson  St AUBURN NSW 2144,460,2,1,1
auburn,68 Chisholm Road AUBURN NSW 2144,460,3,1,
auburn,4/7 Queen Street AUBURN NSW 2144,,2,1,1
auburn,49 Yillowra Street AUBURN NSW 2144,450,3,1,
auburn,22/19 Beatrice Street AUBURN NSW 2144,450,2,1,1
auburn,42A Elm Road AUBURN NSW 2144,450,2,1,
auburn,Level 7  105/6-14 Park Road AUBURN NSW 2144,445,1,1,1
auburn,42 Cardigan Street AUBURN NSW 2144,440,3,1,
auburn,11/3-11 Normanby Road AUBURN NSW 2144,440,2,1,1
auburn,3/92 Station Road AUBURN NSW 2144,420,2,1,1
auburn,3A Carrington Street AUBURN NSW 2144,400,3,1,
auburn,79A Harrow Road AUBURN NSW 2144,400,,,
auburn,6/14 Station Road AUBURN NSW 2144,400,2,1,1
auburn,6/11-13 Queen Street AUBURN NSW 2144,400,2,1,1
auburn,5/9 Hevington Road AUBURN NSW 2144,400,2,1,
auburn,19 St Johns Rd AUBURN NSW 2144,400,2,1,1
auburn,2 Wellington Road AUBURN NSW 2144,,2,1,2
auburn,2/94-96 St Hilliers Road AUBURN NSW 2144,400,2,1,1
auburn,4/40 NORTHUMBERLAND ROAD AUBURN NSW 2144,400,2,1,1
auburn,111/2 Macquarie Rd AUBURN NSW 2144,380,1,1,1
auburn,199 Cumberland Road AUBURN NSW 2144,370,2,1,
auburn,9/2A Union Road AUBURN NSW 2144,360,2,1,1
auburn,3/68 St Hilliers Road AUBURN NSW 2144,360,2,1,1
auburn,2/136 Cumberland Road AUBURN NSW 2144,360,2,1,1
auburn,1/54 Edgar Street AUBURN NSW 2144,350,1,1,
auburn,1/97 Rawson Street AUBURN NSW 2144,350,1,1,
auburn,84A Mary Street AUBURN NSW 2144,350,1,1,1
auburn,G9/95 STATION Road AUBURN NSW 2144,350,1,1,1
auburn,176/2 Macquarie Road AUBURN NSW 2144,300,1,1,1
auburn,332/95 Station Road AUBURN NSW 2144,280,1,1,1
auburn,160 South AUBURN NSW 2144,270,1,1,
auburn,343/95 Station Road AUBURN NSW 2144,260,1,1,1
auburn,AUBURN NSW 2144,250,1,1,
auburn,9/45 Macquarie Road AUBURN NSW 2144,430,2,1,1
marsfield,31/203 Waterloo Road MARSFIELD NSW 2122,500,2,1,1
marsfield,3 Leonard Place MARSFIELD NSW 2122,700,4,2,2
marsfield,9/162 Culloden Road MARSFIELD NSW 2122,650,3,2,2
marsfield,2/88 Herring Road MARSFIELD NSW 2122,740,3,2,2
marsfield,3/146 Culloden Road MARSFIELD NSW 2122,550,2,1,1
marsfield,38/205 Waterloo Road MARSFIELD NSW 2122,520,3,1,1
marsfield,4/130 Crimea Road MARSFIELD NSW 2122,490,2,1,1
marsfield,29A Dan Street MARSFIELD NSW 2122,1025,4,3,2
marsfield,42 Culloden Road MARSFIELD NSW 2122,750,3,2,1
marsfield,59/1-5 Busaco Road MARSFIELD NSW 2122,600,2,2,1
marsfield,209 Waterloo Road MARSFIELD NSW 2122,430,2,1,1
marsfield,5/13 Busaco Road MARSFIELD NSW 2122,600,3,1,1
marsfield,15/2 Shipway St MARSFIELD NSW 2122,,2,1,1
marsfield,8 Julie Street MARSFIELD NSW 2122,800,3,2,3
marsfield,78a Culloden Road MARSFIELD NSW 2122,,4,2,1
marsfield,1 Dan Street MARSFIELD NSW 2122,660,4,2,1
marsfield,11/102 Herring Road MARSFIELD NSW 2122,660,3,2,2
marsfield,4/188 Waterloo Road MARSFIELD NSW 2122,650,2,2,2
marsfield,2/1-5 Busaco Road MARSFIELD NSW 2122,620,2,1,1
marsfield,7/178-182 Waterloo Road MARSFIELD NSW 2122,,2,1,2
marsfield,58 Patricia Street MARSFIELD NSW 2122,590,3,1,4
marsfield,60/147-151 Talavera Road MARSFIELD NSW 2122,570,2,2,2
marsfield,15/108 Crimea  Road MARSFIELD NSW 2122,580,3,2,2
marsfield,39/140 Crimea Road MARSFIELD NSW 2122,550,2,1,1
marsfield,73/106 Crimea Road MARSFIELD NSW 2122,550,2,2,1
marsfield,33/8 Taranto Road MARSFIELD NSW 2122,,2,2,1
marsfield,59/192 Vimiera Road MARSFIELD NSW 2122,530,3,2,2
marsfield,11/13-23 Lancaster Drive MARSFIELD NSW 2122,,2,2,1
marsfield,11/170 Waterloo Road MARSFIELD NSW 2122,520,2,1,1
marsfield,6/1 Dayman Place MARSFIELD NSW 2122,510,2,1,1
marsfield,51/192 Vimiera Road MARSFIELD NSW 2122,500,2,1,2
marsfield,117/94-116 Culloden Road MARSFIELD NSW 2122,,2,2,1
marsfield,50/192-200 Vimiera Road MARSFIELD NSW 2122,490,2,1,1
marsfield,1/171 Herring Road MARSFIELD NSW 2122,480,2,1,1
marsfield,7/1 Dayman Place MARSFIELD NSW 2122,480,1,1,1
marsfield,207 Waterloo Road MARSFIELD NSW 2122,470,2,1,1
marsfield,20/203 Waterloo Road MARSFIELD NSW 2122,465,2,1,1
marsfield,15/201 Waterloo Road MARSFIELD NSW 2122,465,2,1,1
marsfield,29/201 Waterloo Road MARSFIELD NSW 2122,460,2,1,1
marsfield,37/199 Waterloo Road MARSFIELD NSW 2122,430,2,1,1
marsfield,123/94-116 Culloden Road MARSFIELD NSW 2122,590,2,2,1
marsfield,81/188 Balaclava Road MARSFIELD NSW 2122,560,2,2,2
marsfield,94/94 Culloden Road MARSFIELD NSW 2122,,2,2,1
marsfield,72/192 Vimiera Road MARSFIELD NSW 2122,520,3,2,1
marsfield,16/36 Busaco  Road MARSFIELD NSW 2122,500,2,1,2
chatswood,38 Church Street CHATSWOOD NSW 2067,950,4,2,1
chatswood,Level 27  G2703/438 Victoria Avenue CHATSWOOD NSW 2067,880,2,2,1
chatswood,619/28 Anderson Street CHATSWOOD NSW 2067,750,2,1,1
chatswood,Level 20  G2001/438 Victoria  Avenue CHATSWOOD NSW 2067,570,1,1,
chatswood,3/25 View Street CHATSWOOD NSW 2067,540,2,1,1
chatswood,4 Warrah Street CHATSWOOD NSW 2067,1350,4,2,2
chatswood,15 Dowel Street CHATSWOOD NSW 2067,1150,4,2,2
chatswood,3503/1 Post Office Lane CHATSWOOD NSW 2067,900,2,2,1
chatswood,202/30 Anderson St CHATSWOOD NSW 2067,860,2,2,1
chatswood,G2503/438 Victoria  Avenue CHATSWOOD NSW 2067,,2,2,1
chatswood,25/755 Pacific Highway CHATSWOOD NSW 2067,730,2,2,1
chatswood,3/40 Fullers Road CHATSWOOD NSW 2067,720,2,2,2
chatswood,207/6-8 Freeman Road CHATSWOOD NSW 2067,680,2,2,1
chatswood,3001/438 Victoria Avenue CHATSWOOD NSW 2067,675,1,1,1
chatswood,6/43-45 Johnson Street CHATSWOOD NSW 2067,595,2,1,1
chatswood,16/116-120 Victoria Avenue CHATSWOOD NSW 2067,595,2,1,1
chatswood,9/906 Pacific Highway CHATSWOOD NSW 2067,550,2,1,1
chatswood,25 Centennial Avenue CHATSWOOD NSW 2067,1170,3,2,1
chatswood,36/88 Albert Avenue CHATSWOOD NSW 2067,650,2,1,1
chatswood,613/2B Help Street CHATSWOOD NSW 2067,595,1,1,1
chatswood,34/524-542 Pacific Highway CHATSWOOD NSW 2067,710,2,1,1
chatswood,5201/7 Railway Street CHATSWOOD NSW 2067,1600,3,2,2
chatswood,18 Thomas Street CHATSWOOD NSW 2067,1330,3,2,2
chatswood,12 MANN STREET CHATSWOOD NSW 2067,900,3,2,
chatswood,3/2-4 Eddy Road CHATSWOOD NSW 2067,880,3,2,1
chatswood,18 Thomas Street CHATSWOOD NSW 2067,870,2,2,1
chatswood,37/5-7 Sutherland Road CHATSWOOD NSW 2067,650,2,2,1
chatswood,2501/69 Albert Avenue CHATSWOOD NSW 2067,,1,1,1
chatswood,18 Thomas Street CHATSWOOD NSW 2067,600,1,1,
chatswood,36/2 Parkside Lane CHATSWOOD NSW 2067,595,1,1,1
chatswood,7/44 View Street CHATSWOOD NSW 2067,570,2,1,1
chatswood,203/11 Railway Street CHATSWOOD NSW 2067,1280,3,2,1
chatswood,1 Post Office Lane CHATSWOOD NSW 2067,880,2,2,1
chatswood,7/407 Mowbray road CHATSWOOD NSW 2067,,1,1,1
chatswood,A1/407 Mowbray road CHATSWOOD NSW 2067,495,1,1,1
chatswood,6/407 Mowbray Road CHATSWOOD NSW 2067,430,1,1,1
chatswood,3702S/1 Post Office  Lane CHATSWOOD NSW 2067,1500,3,2,1
chatswood,701/7 Railway St CHATSWOOD NSW 2067,880,2,2,1
chatswood,38 Church Street CHATSWOOD NSW 2067,890,3,2,1
chatswood,G1601/438 Victoria Avenue CHATSWOOD NSW 2067,835,2,2,1
chatswood,Level 1  x/544 Pacific  Highway CHATSWOOD NSW 2067,800,2,2,1
chatswood,617/2A Help Street CHATSWOOD NSW 2067,745,2,1,1
chatswood,118/14 Brown Street CHATSWOOD NSW 2067,725,2,2,1
chatswood,305/58 Neridah Street CHATSWOOD NSW 2067,720,2,2,1
chatswood,305/31 Bertram Street CHATSWOOD NSW 2067,695,2,2,1
chatswood,Level 5  505/9 Railway Street CHATSWOOD NSW 2067,630,1,1,1
chatswood,39/5-7 Sutherland Road CHATSWOOD NSW 2067,620,2,1,1
chatswood,5/1 Moriarty Road CHATSWOOD NSW 2067,420,1,1,1
chatswood,688 Pacific Highway CHATSWOOD NSW 2067,,1,1,
chatswood,2102/69  Albert Avenue CHATSWOOD NSW 2067,,1,1,1
chatswood,50/9 Hotham Street CHATSWOOD NSW 2067,,2,1,1
chatswood,12 Havilah Street CHATSWOOD NSW 2067,,4,3,2
chatswood,Level 10  1003/33 Devonshire Street CHATSWOOD NSW 2067,1600,3,3,2
chatswood,19 Pacific Highway CHATSWOOD NSW 2067,1550,3,2,1
chatswood,5  6  7 Mills Lane CHATSWOOD NSW 2067,,,,
chatswood,1 Tyron Lane CHATSWOOD NSW 2067,1500,3,2,2
chatswood,105 Archer Street CHATSWOOD NSW 2067,1450,5,3,4
chatswood,208 Victoria Avenue CHATSWOOD NSW 2067,1450,4,1,2
chatswood,304 High  Street CHATSWOOD NSW 2067,1400,5,3,2
chatswood,24 Blakesley  Street CHATSWOOD NSW 2067,1400,5,2,3
chatswood,19 Fontaine Street CHATSWOOD NSW 2067,1400,4,3,2
chatswood,111A Greville  Street CHATSWOOD NSW 2067,1320,4,2,2
