Suburb,Address,Price,Bedrooms,Bathrooms,Parkings,Latitude,Longitude,Distance_to_CBD,Distance_to_station
marsfield,17/3 Trafalgar Place MARSFIELD NSW 2122,560,2,1,2,-33.7674255,151.107025,14889.453791162074,1548.2506082846191
marsfield,39/22-24 Taranto Road MARSFIELD NSW 2122,540,2,1,2,-33.7664833,151.10791,14921.876105279078,1572.5719966088698
marsfield,38/102 Crimea Road MARSFIELD NSW 2122,490,2,2,1,-33.7696228,151.097366,15272.272404366922,2151.143838566647
marsfield,8/205 Waterloo Road MARSFIELD NSW 2122,400,2,1,1,-33.7675858,151.105576,14958.548966846942,1631.8766864412132
marsfield,29A Dan Street MARSFIELD NSW 2122,1025,4,3,2,-33.79014,151.108765,12884.005330222015,1670.1921272392342
marsfield,8 Julie Street MARSFIELD NSW 2122,800,3,2,3,-33.79177,151.1101,12668.354336500397,1766.1377272556433
marsfield,78a Culloden Road MARSFIELD NSW 2122,,4,2,1,-33.776165,151.103287,14365.17964727422,1424.5704694938386
marsfield,42 Culloden Road MARSFIELD NSW 2122,750,3,2,1,-33.777626,151.101563,14351.314431452878,1576.4732319172213
marsfield,1 Dan Street MARSFIELD NSW 2122,660,4,2,1,-33.78845,151.106491,13165.282946609224,1651.3129468841964
marsfield,11/102 Herring Road MARSFIELD NSW 2122,660,3,2,2,-33.78186,151.11174,13374.40927030098,796.5802384647128
marsfield,4/188 Waterloo Road MARSFIELD NSW 2122,650,2,2,2,-33.7660255,151.10173,15316.59363453051,2014.7811192783474
marsfield,2/1-5 Busaco Road MARSFIELD NSW 2122,620,2,1,1,-33.76493,151.11261,14800.262168850408,1500.9418006529306
marsfield,59/1-5 Busaco Road MARSFIELD NSW 2122,600,2,2,1,-33.76493,151.11261,14800.262168850408,1500.9418006529306
marsfield,5/13 Busaco Road MARSFIELD NSW 2122,600,3,1,1,-33.7629,151.113724,14924.180326152224,1681.7626133634487
marsfield,7/178-182 Waterloo Road MARSFIELD NSW 2122,,2,1,2,-33.7666168,151.102219,15237.126943613664,1938.3443635193642
marsfield,58 Patricia Street MARSFIELD NSW 2122,590,3,1,4,-33.79002,151.106308,13053.497326933817,1793.89028274224
marsfield,60/147-151 Talavera Road MARSFIELD NSW 2122,570,2,2,2,-33.7667122,151.1111,14723.41957066538,1383.6896715718358
marsfield,81/188 Balaclava Road MARSFIELD NSW 2122,560,2,2,2,-33.7774429,151.1065,14062.468323965042,1119.1562847624766
marsfield,15/108 Crimea  Road MARSFIELD NSW 2122,580,3,2,2,-33.769062,151.098083,15275.579968799528,2117.427992383503
marsfield,39/140 Crimea Road MARSFIELD NSW 2122,550,2,1,1,-33.76616,151.099747,15421.595071136519,2151.4623601373687
marsfield,25/17 Taranto Road MARSFIELD NSW 2122,540,2,1,1,-33.7664528,151.109665,14826.141204758416,1478.6044964558769
marsfield,33/8 Taranto Road MARSFIELD NSW 2122,,2,2,1,-33.7674065,151.109116,14772.644577950954,1422.883836482958
marsfield,59/192 Vimiera Road MARSFIELD NSW 2122,530,3,2,2,-33.7719536,151.103073,14731.242382166862,1563.1873818061138
marsfield,11/13-23 Lancaster Drive MARSFIELD NSW 2122,,2,2,1,-33.7792435,151.1035,14097.858154377676,1410.1746459831907
marsfield,11/170 Waterloo Road MARSFIELD NSW 2122,520,2,1,1,-33.7667923,151.103409,15152.654002997238,1840.7885658414414
marsfield,6/1 Dayman Place MARSFIELD NSW 2122,510,2,1,1,-33.772,151.102081,14786.96956198782,1646.113768115539
marsfield,51/192 Vimiera Road MARSFIELD NSW 2122,500,2,1,2,-33.7719536,151.103073,14731.242382166862,1563.1873818061138
marsfield,117/94-116 Culloden Road MARSFIELD NSW 2122,,2,2,1,-33.7739449,151.105011,14446.685458258004,1317.7782095621321
marsfield,7/1 Dayman Place MARSFIELD NSW 2122,480,1,1,1,-33.772,151.102081,14786.96956198782,1646.113768115539
marsfield,207 Waterloo Road MARSFIELD NSW 2122,470,2,1,1,-33.7672,151.1046,15048.34944498152,1727.737833513471
marsfield,20/203 Waterloo Road MARSFIELD NSW 2122,465,2,1,1,-33.76787,151.105927,14913.64377696399,1586.6099090145033
marsfield,1/171 Herring Road MARSFIELD NSW 2122,460,2,1,1,-33.7857742,151.109009,13219.220481151611,1275.3974609293284
marsfield,29/201 Waterloo Road MARSFIELD NSW 2122,460,2,1,1,-33.7681122,151.106262,14873.312356425966,1545.578655120779
marsfield,50/192-200 Vimiera Road MARSFIELD NSW 2122,450,2,1,1,-33.7719536,151.103073,14731.242382166862,1563.1873818061138
marsfield,37/199 Waterloo Road MARSFIELD NSW 2122,430,2,1,1,-33.768692,151.10643,14813.272362181595,1491.174698781256
marsfield,209 Waterloo Road MARSFIELD NSW 2122,430,2,1,1,-33.76686,151.103958,15114.951197301114,1797.3140238572992
marsfield,33/19 Busaco Road MARSFIELD NSW 2122,470,2,1,1,-33.7625923,151.1152,14874.417551654846,1683.9617101749698
marsfield,123/94-116 Culloden Road MARSFIELD NSW 2122,590,2,2,1,-33.7739449,151.105011,14446.685458258004,1317.7782095621321
marsfield,94/94 Culloden Road MARSFIELD NSW 2122,,2,2,1,-33.7746925,151.105148,14375.344347890883,1283.001409969203
marsfield,72/192 Vimiera Road MARSFIELD NSW 2122,520,3,2,1,-33.7719536,151.103073,14731.242382166862,1563.1873818061138
marsfield,16/36 Busaco  Road MARSFIELD NSW 2122,500,2,1,2,-33.7623749,151.1139,14962.656630988848,1733.8014494787597
chatswood,11 Robinson Street CHATSWOOD NSW 2067,2200,5,3,3,-33.7973862,151.191849,8507.622987234208,1014.963801718386
chatswood,38 Church Street CHATSWOOD NSW 2067,890,4,2,1,-33.79563,151.193008,8684.475364518848,1133.4755632709866
chatswood,Level 27  G2703/438 Victoria Avenue CHATSWOOD NSW 2067,880,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,619/28 Anderson Street CHATSWOOD NSW 2067,750,2,1,1,-33.7948151,151.18219,8967.466639034921,279.79567565913175
chatswood,15 Kooringa Road CHATSWOOD NSW 2067,695,2,2,1,-33.7929039,151.19487,8962.337148953244,1375.1498486880396
chatswood,24/37-39 Johnson Street CHATSWOOD NSW 2067,600,2,1,1,-33.7998276,151.1837,8394.174832531984,399.3057799652816
chatswood,Level 20  G2001/438 Victoria  Avenue CHATSWOOD NSW 2067,570,1,1,,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,4 Warrah Street CHATSWOOD NSW 2067,1350,4,2,2,-33.7874374,151.1944,9569.665635491197,1646.6939712491098
chatswood,15 Dowel Street CHATSWOOD NSW 2067,1150,4,2,2,-33.7894936,151.189316,9409.341295010856,1148.4528991644288
chatswood,25 Centennial Avenue CHATSWOOD NSW 2067,1170,3,2,1,-33.79859,151.174438,8775.34636709752,620.4757882494481
chatswood,3503/1 Post Office Lane CHATSWOOD NSW 2067,900,2,2,1,-33.79702,151.181915,8737.17089727616,94.87555978486661
chatswood,G2503/438 Victoria  Avenue CHATSWOOD NSW 2067,,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,3001/438 Victoria Avenue CHATSWOOD NSW 2067,675,1,1,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,36/88 Albert Avenue CHATSWOOD NSW 2067,650,2,1,1,-33.79918,151.180222,8548.415665617153,239.61663317508007
chatswood,207/6-8 Freeman Road CHATSWOOD NSW 2067,640,2,2,1,-33.80044,151.178314,8466.347289790101,441.4087099171564
chatswood,6/43-45 Johnson Street CHATSWOOD NSW 2067,595,2,1,1,-33.79996,151.183273,8389.81849040076,386.76008191225105
chatswood,9/906 Pacific Highway CHATSWOOD NSW 2067,550,2,1,1,-33.7896538,151.180008,9572.27127939424,829.3175999066224
chatswood,3/25 View Street CHATSWOOD NSW 2067,540,2,1,1,-33.7939148,151.178436,9155.374232249422,419.7232190495447
chatswood,202/30 Anderson St CHATSWOOD NSW 2067,850,2,2,1,-33.794754,151.182114,8975.772887322331,283.0514699728961
chatswood,16/116-120 Victoria Avenue CHATSWOOD NSW 2067,595,2,1,1,-33.793045,151.193573,8961.554490988636,1257.0829012547251
chatswood,613/2B Help Street CHATSWOOD NSW 2067,595,1,1,1,-33.7957764,151.181854,8872.000911773806,171.03770896467609
chatswood,11/88 Albert Avenue CHATSWOOD NSW 2067,555,1,1,1,-33.79918,151.180222,8548.415665617153,239.61663317508007
chatswood,1/2 WILSON STREET CHATSWOOD NSW 2067,560,2,2,1,-33.7928162,151.180328,9225.570037302958,477.3662705143514
chatswood,18 Thomas Street CHATSWOOD NSW 2067,600,1,1,,-33.7984543,151.1797,8639.263538879966,187.08397173440778
chatswood,12 MANN STREET CHATSWOOD NSW 2067,900,3,2,,-33.789257,151.198944,9329.83670203363,1884.060345024884
chatswood,3/2-4 Eddy Road CHATSWOOD NSW 2067,880,3,2,1,-33.8011665,151.178436,8386.152920635324,505.8449952462998
chatswood,18 Thomas Street CHATSWOOD NSW 2067,870,2,2,1,-33.7984543,151.1797,8639.263538879966,187.08397173440778
chatswood,34/524-542 Pacific Highway CHATSWOOD NSW 2067,710,2,1,1,-33.8049126,151.178909,7977.5686546793795,886.5117284676112
chatswood,37/5-7 Sutherland Road CHATSWOOD NSW 2067,650,2,2,1,-33.8018379,151.178436,8315.270608532537,573.3287014250369
chatswood,2501/69 Albert Avenue CHATSWOOD NSW 2067,,1,1,1,-33.7984,151.181046,8610.632172689222,145.55047121955016
chatswood,7/44 View Street CHATSWOOD NSW 2067,570,2,1,1,-33.7911,151.179352,9432.904995477498,680.0043854730227
chatswood,5201/7 railyway st CHATSWOOD NSW 2067,,3,2,2,-33.7952,151.180588,8964.044155972226,211.97529877139652
chatswood,203/11 Railway Street CHATSWOOD NSW 2067,1280,3,2,1,-33.79371,151.180328,9129.839769946768,378.98373558679214
chatswood,1 Post Office Lane CHATSWOOD NSW 2067,880,2,2,1,-33.79702,151.181915,8737.17089727616,94.87555978486661
chatswood,11/1-3 Eddy Road CHATSWOOD NSW 2067,720,2,2,1,-33.8004036,151.178726,8458.68603389077,418.43088300418475
chatswood,24 Blakesley Street CHATSWOOD NSW 2067,1300,5,2,1,-33.79254,151.188065,9096.80848009349,834.3284464623869
chatswood,1/1 - 3 Havilah Street CHATSWOOD NSW 2067,680,2,1,1,-33.7943535,151.187119,8916.008797018843,651.6719039922683
chatswood,306/33 Devonshire Street CHATSWOOD NSW 2067,620,1,1,1,-33.79842,151.185028,8516.54024652006,410.08078443066785
chatswood,14/14 Brown Street CHATSWOOD NSW 2067,570,1,1,1,-33.79656,151.178421,8874.465089330286,236.5698357058716
chatswood,12 Havilah Street CHATSWOOD NSW 2067,,4,3,2,-33.79356,151.187363,8997.927988920434,715.8858101325507
chatswood,5201/7 Railway Street CHATSWOOD NSW 2067,1600,3,2,2,-33.7952,151.180588,8964.044155972226,211.97529877139652
chatswood,Level 10  1003/33 Devonshire Street CHATSWOOD NSW 2067,1600,3,3,2,-33.79842,151.185028,8516.54024652006,410.08078443066785
chatswood,19 Pacific Highway CHATSWOOD NSW 2067,1550,3,2,1,-33.78633,151.178528,9963.67819717931,1213.8621048278403
chatswood,3702S/1 Post Office  Lane CHATSWOOD NSW 2067,1500,3,2,1,-33.79702,151.181915,8737.17089727616,94.87555978486661
chatswood,1 Tyron Lane CHATSWOOD NSW 2067,1500,3,2,2,-33.8017235,151.183014,8206.882731669037,549.7460080156402
chatswood,Shop 7/5 Mills Lane CHATSWOOD NSW 2067,,,,,-33.7951,151.185135,8873.224635788674,450.7028559261862
chatswood,105 Archer Street CHATSWOOD NSW 2067,1450,5,3,4,-33.7928925,151.184479,9125.43849895796,572.1623244523504
chatswood,208 Victoria Avenue CHATSWOOD NSW 2067,1450,4,1,2,-33.7942429,151.19046,8872.308521063222,940.5878012327886
chatswood,304 High  Street CHATSWOOD NSW 2067,1400,5,3,2,-33.787426,151.196457,9551.219793644814,1796.4210582200312
chatswood,24 Blakesley  Street CHATSWOOD NSW 2067,1400,5,2,3,-33.79254,151.188065,9096.80848009349,834.3284464623869
chatswood,19 Fontaine Street CHATSWOOD NSW 2067,1400,4,3,2,-33.78819,151.191254,9524.41641340985,1376.8859770636327
chatswood,111A Greville  Street CHATSWOOD NSW 2067,1320,4,2,2,-33.79751,151.168991,9067.177290863789,1103.2547290721682
chatswood,2001/11 Railway Street CHATSWOOD NSW 2067,1300,3,2,2,-33.79371,151.180328,9129.839769946768,378.98373558679214
chatswood,119 Fontaine Street CHATSWOOD NSW 2067,1250,3,1,2,-33.78871,151.191238,9467.561986481933,1335.054046986493
chatswood,53 Bellevue CHATSWOOD NSW 2067,1200,4,3,,-33.7980957,151.162643,9247.225772121727,1693.7799062302834
chatswood,S2602/1 Post Office Lane CHATSWOOD NSW 2067,1200,2,2,1,-33.79702,151.181915,8737.17089727616,94.87555978486661
chatswood,243 Fullers Road CHATSWOOD NSW 2067,1190,4,2,2,-33.7929535,151.158752,9917.83294090791,2101.3109337524493
chatswood,243 Fullers Road CHATSWOOD NSW 2067,1190,4,2,2,-33.79342,151.1585,9881.822864149648,2113.5005561129706
chatswood,209/11 Railway St CHATSWOOD NSW 2067,1150,3,2,1,-33.79371,151.180328,9129.839769946768,378.98373558679214
chatswood,209/11 Railway Street CHATSWOOD NSW 2067,1150,3,2,1,-33.79371,151.180328,9129.839769946768,378.98373558679214
chatswood,14/1A Albert Avenue CHATSWOOD NSW 2067,1150,3,2,2,-33.7952156,151.191788,8746.401817303673,1030.0980919457606
chatswood,905/33 Devonshire Street CHATSWOOD NSW 2067,1125,3,2,2,-33.79842,151.185028,8516.54024652006,410.08078443066785
chatswood,191/1 Katherine Street CHATSWOOD NSW 2067,1170,3,2,2,-33.79782,151.179749,8705.495391155106,133.1722369244238
chatswood,15-18/153 Victoria Avenue CHATSWOOD NSW 2067,1095,3,2,2,-33.7923737,151.194778,9021.737829783206,1388.2320329716038
chatswood,1907/8 Brown Street CHATSWOOD NSW 2067,1050,3,2,2,-33.7962,151.179825,8876.195900855473,140.12884415488523
chatswood,1610/8 Brown Street CHATSWOOD NSW 2067,,3,2,2,-33.7961922,151.179977,8873.181205607516,131.22080588576623
chatswood,2A Help Street CHATSWOOD NSW 2067,1000,3,2,2,-33.79571,151.1818,8880.392016359538,174.91965869542133
chatswood,807/2b help street CHATSWOOD NSW 2067,950,1,1,1,-33.7957764,151.181854,8872.000911773806,171.03770896467609
chatswood,508/88 Archer Street CHATSWOOD NSW 2067,950,1,1,,-33.7951546,151.184616,8877.960542289575,406.26597563324117
chatswood,2/7 Kirk Street CHATSWOOD NSW 2067,950,3,2,1,-33.7939,151.183228,9042.870145667755,414.97897097651884
chatswood,151A Greville Street CHATSWOOD NSW 2067,950,3,2,2,-33.7937355,151.16983,9428.021114975798,1090.230763370519
chatswood,808/11 Railway Street CHATSWOOD NSW 2067,920,2,2,1,-33.79371,151.180328,9129.839769946768,378.98373558679214
chatswood,32/7 Freeman Road CHATSWOOD NSW 2067,,3,2,2,-33.79996,151.177856,8529.991317506488,424.52676157627315
chatswood,1 Katherine Street CHATSWOOD NSW 2067,900,2,2,1,-33.79782,151.179749,8705.495391155106,133.1722369244238
chatswood,CHATSWOOD NSW 2067,900,3,1,1,-33.80077,151.1796,8395.917095886785,424.9987413611435
chatswood,16/2 Eddy Road CHATSWOOD NSW 2067,880,3,2,1,-33.8011246,151.178864,8378.566763137198,485.00332309600935
chatswood,1A James Street CHATSWOOD NSW 2067,880,3,2,2,-33.797802,151.177643,8764.047872600762,311.1574693389705
chatswood,902/438 Victoria Avenue CHATSWOOD NSW 2067,880,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,27/7 Freeman Road CHATSWOOD NSW 2067,,3,2,2,-33.79996,151.177856,8529.991317506488,424.52676157627315
chatswood,38 Church Street CHATSWOOD NSW 2067,890,3,2,1,-33.79563,151.193008,8684.475364518848,1133.4755632709866
chatswood,701/7 Railway St CHATSWOOD NSW 2067,880,2,2,1,-33.7952,151.180588,8964.044155972226,211.97529877139652
chatswood,Help Street CHATSWOOD NSW 2067,850,1,1,1,-33.7956,151.180328,8927.656680941098,173.80201819052184
chatswood,00 Help Street CHATSWOOD NSW 2067,850,1,1,,-33.7958221,151.179657,8920.771561928244,181.73668407086933
chatswood,710/38C Albert Avenue CHATSWOOD NSW 2067,850,2,2,1,-33.79766,151.18573,8584.100947467405,452.18390323920374
chatswood,1506/69 Albert Ave CHATSWOOD NSW 2067,850,2,2,1,-33.7984,151.181046,8610.632172689222,145.55047121955016
chatswood,00 Help Street CHATSWOOD NSW 2067,850,1,1,1,-33.79537,151.181091,8933.670360259253,192.0784246270036
chatswood,00 Help Street CHATSWOOD NSW 2067,850,1,1,1,-33.7955666,151.180344,8930.830958845729,176.90506453374172
chatswood,G3203/438 Victoria Avenue CHATSWOOD NSW 2067,,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,G702/438 Victoria Avenue CHATSWOOD NSW 2067,835,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,G1601/438 Victoria Avenue CHATSWOOD NSW 2067,835,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,167/1 Katherine Street CHATSWOOD NSW 2067,820,2,2,1,-33.79782,151.179749,8705.495391155106,133.1722369244238
chatswood,544 Pacific Highway CHATSWOOD NSW 2067,800,2,2,1,-33.80461,151.178864,8010.735559013753,854.6127515225345
chatswood,702/10 Freeman CHATSWOOD NSW 2067,800,2,2,1,-33.80014,151.177917,8509.255599987177,436.0836007244505
chatswood,12/1 Bowen Street CHATSWOOD NSW 2067,790,3,2,2,-33.8052444,151.178452,7956.166467139927,931.9020188150943
chatswood,7/4-6 Ellis Street CHATSWOOD NSW 2067,785,2,2,1,-33.7999458,151.180466,8460.546045903846,318.80589175263873
chatswood,21/882 Pacific Highway CHATSWOOD NSW 2067,780,3,2,1,-33.7907753,151.180069,9450.511877844134,705.0057226540108
chatswood,6/238 Victoria  Avenue CHATSWOOD NSW 2067,780,3,2,1,-33.79475,151.188965,8840.620036854636,791.3153276784625
chatswood,B523/2B Help Street CHATSWOOD NSW 2067,,2,2,1,-33.7952042,151.181946,8931.280965019803,231.12499459033862
chatswood,617/2A Help Street CHATSWOOD NSW 2067,745,2,1,1,-33.7952957,151.181946,8921.455541676864,221.96217629717572
chatswood,617/2B Help Street CHATSWOOD NSW 2067,750,2,2,1,-33.7951241,151.182358,8930.41538329342,257.11774546917684
chatswood,805/2A Help Street CHATSWOOD NSW 2067,750,2,2,1,-33.7953148,151.181885,8920.822593540752,217.61934333658112
chatswood,801/438 Victoria Avenue CHATSWOOD NSW 2067,,2,2,1,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,1309/2B Help Street CHATSWOOD NSW 2067,740,2,2,1,-33.7952042,151.181946,8931.280965019803,231.12499459033862
chatswood,Level 7  46/14 Brown Street CHATSWOOD NSW 2067,725,2,2,1,-33.79656,151.178421,8874.465089330286,236.5698357058716
chatswood,118/14 Brown Street CHATSWOOD NSW 2067,725,2,2,1,-33.79656,151.178421,8874.465089330286,236.5698357058716
chatswood,46/14 - 16 Freeman Road CHATSWOOD NSW 2067,,2,2,1,-33.8005371,151.1773,8485.12035685517,506.59796234601674
chatswood,305/58 Neridah Street CHATSWOOD NSW 2067,720,2,2,1,-33.79574,151.186859,8770.149871446229,572.4088867041015
chatswood,A102/2A Help Street CHATSWOOD NSW 2067,,2,1,1,-33.7952957,151.181946,8921.455541676864,221.96217629717572
chatswood,3/269 Victoria Ave CHATSWOOD NSW 2067,,2,2,1,-33.7938042,151.190216,8924.016243878268,937.1930649135971
chatswood,2905/69 Albert Avenue CHATSWOOD NSW 2067,,1,1,1,-33.7984,151.181046,8610.632172689222,145.55047121955016
chatswood,305/31 Bertram Street CHATSWOOD NSW 2067,695,2,2,1,-33.7961159,151.1866,8734.255906710183,539.3936279199793
chatswood,307/544 Pacific Highway CHATSWOOD NSW 2067,700,2,2,1,-33.8046265,151.17894,8006.785757403611,854.8807770894698
chatswood,1 Katherine Street CHATSWOOD NSW 2067,695,1,1,1,-33.79782,151.179749,8705.495391155106,133.1722369244238
chatswood,13/14 - 16 Freeman Road CHATSWOOD NSW 2067,,2,2,1,-33.8005371,151.1773,8485.12035685517,506.59796234601674
chatswood,12/18 Jacques Street CHATSWOOD NSW 2067,680,2,2,1,-33.794632,151.191544,8813.81973211734,1023.3242882650048
chatswood,12/153 Victoria Avenue CHATSWOOD NSW 2067,675,1,1,1,-33.7923737,151.194778,9021.737829783206,1388.2320329716038
chatswood,9/814 Pacific Highway CHATSWOOD NSW 2067,675,2,2,1,-33.7929649,151.179474,9230.443396012599,476.49596096790606
chatswood,4/61-63 Hercules Street CHATSWOOD NSW 2067,670,2,1,1,-33.79504,151.1891,8806.734454996493,793.3037270069174
chatswood,9/43-45 Johnson Street CHATSWOOD NSW 2067,665,2,1,1,-33.79996,151.183273,8389.81849040076,386.76008191225105
chatswood,18/621 Pacific Highway CHATSWOOD NSW 2067,,2,2,1,-33.8031044,151.179733,8144.940487508011,675.2946711905055
chatswood,2402/7 Railway Street CHATSWOOD NSW 2067,660,1,1,1,-33.7952,151.180588,8964.044155972226,211.97529877139652
chatswood,18/34 Archer Street CHATSWOOD NSW 2067,660,2,1,1,-33.7987671,151.186264,8453.465123605081,530.7551842091744
chatswood,177/809 Pacific Highway CHATSWOOD NSW 2067,650,1,1,1,-33.7972679,151.178513,8796.842016803785,221.36032012049725
chatswood,2102/69  Albert Avenue CHATSWOOD NSW 2067,,1,1,1,-33.7984,151.181046,8610.632172689222,145.55047121955016
chatswood,2807/438 Victoria  Avenue CHATSWOOD NSW 2067,650,1,1,,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,67/1 Katherine Street CHATSWOOD NSW 2067,,1,1,1,-33.7979774,151.179565,8693.53696034045,157.34164690810903
chatswood,809-811 Pacific Highway CHATSWOOD NSW 2067,650,1,1,,-33.7972679,151.178513,8796.842016803785,221.36032012049725
chatswood,11/75 Stanley Street CHATSWOOD NSW 2067,650,2,2,1,-33.7946,151.193619,8789.995236495535,1210.4060459591592
chatswood,41/552 Pacific Highway CHATSWOOD NSW 2067,,2,2,1,-33.80413,151.178833,8062.186311096538,803.4386905077529
chatswood,806/9 Railway Street CHATSWOOD NSW 2067,640,1,1,1,-33.79427,151.180557,9064.342756472424,314.7769416361937
chatswood,205/9 Railway Street CHATSWOOD NSW 2067,640,1,1,1,-33.79427,151.180557,9064.342756472424,314.7769416361937
chatswood,Level 5  505/9 Railway Street CHATSWOOD NSW 2067,630,1,1,1,-33.79427,151.180557,9064.342756472424,314.7769416361937
chatswood,28/38-40 Archer Street CHATSWOOD NSW 2067,630,2,1,1,-33.7984924,151.186142,8485.662399545956,510.11060680285993
chatswood,39/5-7 Sutherland Road CHATSWOOD NSW 2067,620,2,1,1,-33.8018379,151.178436,8315.270608532537,573.3287014250369
chatswood,2102/438 Victoria Avenue CHATSWOOD NSW 2067,620,1,1,,-33.7972946,151.180664,8738.23856011389,30.828480821753068
chatswood,9/54 Anderson Street CHATSWOOD NSW 2067,620,3,1,1,-33.7928848,151.18129,9195.56361345946,468.30373883559537
chatswood,1202/8 Brown Street CHATSWOOD NSW 2067,615,1,1,1,-33.7964249,151.179932,8849.490260168131,115.96318914588441
chatswood,50/9 Hotham Street CHATSWOOD NSW 2067,,2,1,1,-33.7905045,151.179413,9495.184904945807,743.6495567540356
chatswood,102/31 Bertram Street CHATSWOOD NSW 2067,595,1,1,1,-33.7961273,151.18663,8732.44476823123,541.8636433284063
chatswood,18/25-29 Devonshire Street CHATSWOOD NSW 2067,600,2,1,1,-33.79891,151.185349,8456.84171717614,459.07412550831134
chatswood,27/1 Katherine Street CHATSWOOD NSW 2067,600,1,1,1,-33.79782,151.179749,8705.495391155106,133.1722369244238
chatswood,5XX/2B Help  Street CHATSWOOD NSW 2067,,1,1,1,-33.7952042,151.181946,8931.280965019803,231.12499459033862
chatswood,1001/37 Victor  Street CHATSWOOD NSW 2067,,1,1,1,-33.79756,151.18219,8672.753741839104,130.65056580882725
chatswood,36/2 Parkside Lane CHATSWOOD NSW 2067,595,1,1,1,-33.79901,151.18399,8475.553906263805,356.8607942987565
chatswood,5/233 Victoria Avenue CHATSWOOD NSW 2067,590,2,1,1,-33.79339,151.191666,8948.289354338986,1078.8113538758394
chatswood,8-12 Sutherland Road CHATSWOOD NSW 2067,580,2,1,1,-33.8025475,151.178619,8235.173563952792,640.5500559351008
chatswood,1011/8 Brown Street CHATSWOOD NSW 2067,580,1,1,1,-33.7964249,151.179932,8849.490260168131,115.96318914588441
chatswood,3/19 Goodchap Road CHATSWOOD NSW 2067,,2,2,1,-33.80195,151.17717,8340.343223083173,639.5809363641075
chatswood,8/25-29 Devonshire Street CHATSWOOD NSW 2067,,2,1,1,-33.79891,151.185349,8456.84171717614,459.07412550831134
chatswood,11/882 Pacific Highway CHATSWOOD NSW 2067,580,2,1,1,-33.7907753,151.180069,9450.511877844134,705.0057226540108
chatswood,51/1 Day Street CHATSWOOD NSW 2067,575,1,1,1,-33.7938538,151.181122,9095.473162713033,360.0057359594335
chatswood,10/129 Victoria Ave CHATSWOOD NSW 2067,575,1,1,1,-33.79218,151.195831,9032.284349443957,1486.74582123167
chatswood,60 Millwood Ave CHATSWOOD NSW 2067,570,2,1,1,-33.79316,151.163452,9712.408288001165,1673.1600201619997
chatswood,CHATSWOOD NSW 2067,570,1,1,1,-33.79561,151.180313,8926.959221979521,173.17160411238098
chatswood,16/892 Pacific Highway CHATSWOOD NSW 2067,565,2,1,1,-33.7901,151.180054,9523.309761974353,779.647357360735
chatswood,1015/2A Help Street CHATSWOOD NSW 2067,560,1,1,1,-33.7952957,151.181946,8921.455541676864,221.96217629717572
chatswood,6/802 Pacific Highway CHATSWOOD NSW 2067,,2,1,1,-33.79343,151.179367,9183.404374246342,430.3037210565341
chatswood,105/544 Pacific Hwy CHATSWOOD NSW 2067,550,1,1,1,-33.80461,151.178864,8010.735559013753,854.6127515225345
chatswood,24/14 - 16 Freeman Road CHATSWOOD NSW 2067,,1,1,1,-33.8005371,151.1773,8485.12035685517,506.59796234601674
chatswood,9--/2A Help st CHATSWOOD NSW 2067,550,1,1,,-33.7956047,151.180267,8928.665753095222,175.09721487048964
chatswood,2 Parkside Lane CHATSWOOD NSW 2067,545,1,1,1,-33.7990074,151.18399,8475.833757009847,356.6891206856094
chatswood,1/638 Pacific Highway CHATSWOOD NSW 2067,,2,1,,-33.8009033,151.179276,8390.608463019462,448.32153037708764
chatswood,1/20 Moriarty Road CHATSWOOD NSW 2067,540,2,1,1,-33.80389,151.177689,8121.15852750463,810.1446445811025
chatswood,Upper 22 Hawthorne Avenue CHATSWOOD NSW 2067,540,2,1,,-33.7963638,151.1633,9394.757165992056,1631.3183880799443
chatswood,1112/8 Brown Street CHATSWOOD NSW 2067,,1,1,,-33.7962,151.179825,8876.195900855473,140.12884415488523
chatswood,28/7 Freeman Road CHATSWOOD NSW 2067,535,1,1,1,-33.79996,151.177856,8529.991317506488,424.52676157627315
chatswood,59/7 - 13  Ellis Street CHATSWOOD NSW 2067,530,1,1,1,-33.7994576,151.18,8524.667045890157,274.947054013588
chatswood,40/809 Pacific Highway CHATSWOOD NSW 2067,,1,1,,-33.79724,151.1784,8802.845999527215,231.54939123352528
chatswood,4/240 Victoria Ave CHATSWOOD NSW 2067,525,2,1,1,-33.79481,151.188766,8837.401893397711,771.7231877131678
chatswood,9-10/153 Victoria Avenue CHATSWOOD NSW 2067,525,,1,,-33.7923737,151.194778,9021.737829783206,1388.2320329716038
chatswood,406A/28 Whitton Road CHATSWOOD NSW 2067,,1,1,1,-33.7998962,151.177063,8559.503745513628,471.6862444889263
