Suburb,Address,Price,Bedrooms,Bathrooms,Parkings,Latitude,Longitude,Distance_to_CBD,Distance_to_station
epping,18 Carlingford Road EPPING NSW 2121,848000,2,2,1,-33.77138,151.077744,16391.405700883166,432.78787390836095
epping,L3/20  EPPING PARK DRIVE EPPING NSW 2121,,2,2,1,-33.7829323,151.069778,16107.146312560119,1607.4475714028317
epping,EPPING NSW 2121,,2,2,1,-33.7746,151.0788,16075.525680633447,370.0943581464137
epping,20/18 Epping Park Drive EPPING NSW 2121,780000,2,2,1,-33.7829132,151.069763,16109.551738905231,1606.9484931931818
epping,Level 1/28-30  Ferntree place EPPING NSW 2121,,2,2,1,-33.7819176,151.070526,16123.411413884227,1479.3906461553402
epping,1303/2 Chester St EPPING NSW 2121,749000,1,1,1,-33.769268,151.083008,16207.403870242995,394.3072846168807
epping,608/2 Chester Street EPPING NSW 2121,,1,1,1,-33.769268,151.083008,16207.403870242995,394.3072846168807
epping,EPPING NSW 2121,695000,2,2,1,-33.7746,151.0788,16075.525680633447,370.0943581464137
epping,EPPING NSW 2121,695000,2,2,1,-33.7746,151.0788,16075.525680633447,370.0943581464137
epping,19/28-34 Carlingford Rd EPPING NSW 2121,685000,1,,,-33.7716827,151.076157,16475.265311466086,564.8725922003862
epping,909/2 Chester Street EPPING NSW 2121,,1,1,1,-33.769268,151.083008,16207.403870242995,394.3072846168807
epping,EPPING NSW 2121,,1,1,1,-33.7746,151.0788,16075.525680633447,370.0943581464137
epping,29-31 Cliff Road EPPING NSW 2121,,3,2,2,-33.7712631,151.076263,16499.966677757806,566.9769870743631
epping,EPPING NSW 2121,,1,1,1,-33.77277,151.081345,16043.88513332741,71.9348243199153
epping,18-20 Cliff Rd EPPING NSW 2121,,2,2,1,-33.7701378,151.078644,16426.704819662624,432.8481139612007
epping,A1206/22 Cambridge Street EPPING NSW 2121,,1,1,,-33.7696648,151.0827,16196.22486790412,345.8236774271482
auburn,13 Northcote St AUBURN NSW 2144,,3,2,3,-33.8497276,151.027771,16706.41305607065,479.768188606438
auburn,1 COVER ST AUBURN NSW 2144,1300000,5,2,4,-33.85051,151.024689,16975.055331798663,774.9827159835307
auburn,5/53 Kirkham Road AUBURN NSW 2144,800000,4,2,2,-33.871685,151.017776,17426.454938632465,2858.5479188246277
auburn,3/14 Queen Street AUBURN NSW 2144,,3,2,1,-33.856266,151.035889,15862.283612124134,828.1515609505498
auburn,52 Carnegie St AUBURN NSW 2144,1490000,6,3,6,-33.8586845,151.022034,17108.50280355715,1454.73218833991
auburn,48 Cardigan St AUBURN NSW 2144,,5,3,3,-33.8478775,151.024109,17073.909972903093,828.9483620580357
auburn,216 Cumberland Road AUBURN NSW 2144,,6,3,4,-33.8628654,151.023376,16946.926805517924,1752.1026466802732
auburn,36 Kirkham Road AUBURN NSW 2144,1050000,4,2,4,-33.87222,151.018723,17338.328336000708,2869.249040900212
auburn,2-4 Chestnut Road AUBURN NSW 2144,,10,4,4,-33.85856,151.029221,16447.910182586664,1090.773690493124
auburn,206 Chisholm Road AUBURN NSW 2144,,4,2,1,-33.863987,151.018784,17363.025700938902,2095.950689831929
auburn,27 Paul Street AUBURN NSW 2144,,3,1,1,-33.8528175,151.0258,16836.96416743291,770.1392373664017
auburn,2/54 St Johns Road AUBURN NSW 2144,779000,3,2,2,-33.87111,151.017883,17417.32871102337,2798.1982888657326
auburn,25 Mona St AUBURN NSW 2144,719000,2,1,1,-33.8484535,151.025009,16981.28240065296,737.0670852969307
auburn,601/6-8 Station road AUBURN NSW 2144,679000,2,2,1,-33.84909,151.034775,16078.1569472149,172.3437628590447
auburn,4321/57 Queen St AUBURN NSW 2144,649000,3,2,2,-33.84992,151.03157,16355.850869983196,146.90438110477422
auburn,172  South Parade AUBURN NSW 2144,,2,2,1,-33.8485336,151.031189,16415.68071539119,177.4721636353971
auburn,61 - 71 Queen Street AUBURN NSW 2144,595000,2,2,1,-33.84865,151.030579,16469.19617308641,225.74313231696954
auburn,7/190 PARK ROAD AUBURN NSW 2144,,3,2,2,-33.86441,151.027756,16531.511935158076,1751.0210419347084
auburn,150/ 6-14 Park Road AUBURN NSW 2144,,2,2,2,-33.8503647,151.030563,16440.176059759255,252.20746336271537
auburn,4211/57-59 Queen Street AUBURN NSW 2144,549000,2,2,1,-33.84983,151.031662,16349.029450513843,134.46986698868747
auburn,3/67A Harrow Road AUBURN NSW 2144,499000,2,1,1,-33.8565865,151.029861,16412.238199920786,864.4354568795878
auburn,1302/57 Queen St AUBURN NSW 2144,,2,2,1,-33.84992,151.03157,16355.850869983196,146.90438110477422
auburn,223 Cumberland Road AUBURN NSW 2144,,6,3,5,-33.86196,151.023041,16984.99067909522,1682.7770274420643
auburn,272 Cumberland Road AUBURN NSW 2144,,7,2,2,-33.8669777,151.022629,16990.97551421169,2187.5198756263744
auburn,5/54 St Johns Road AUBURN NSW 2144,759000,3,2,2,-33.87111,151.017883,17417.32871102337,2798.1982888657326
auburn,25/2-4 Macquarie Road AUBURN NSW 2144,688000,3,2,2,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,8/63 Macquarie road AUBURN NSW 2144,589950,2,2,1,-33.8440247,151.0362,16052.201546003445,651.6202834588181
auburn,22/9 Marion Street AUBURN NSW 2144,,3,2,2,-33.85387,151.035233,15956.234567829108,558.1590445405254
auburn,146/2-4 Macquarie Road AUBURN NSW 2144,500000,2,2,1,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,3302/57-59 Queen Street AUBURN NSW 2144,498000,2,1,1,-33.84983,151.031662,16349.029450513843,134.46986698868747
auburn,142/2 Macquarie Rd AUBURN NSW 2144,495000,2,2,1,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,1 Prairie Way AUBURN NSW 2144,429000,1,1,1,-33.87357,151.018173,17388.827100132537,3025.7611666734806
auburn,99 Sheffield Street AUBURN NSW 2144,1350000,5,2,2,-33.84584,151.018982,17579.814023055515,1343.3830577731385
auburn,55-57 Susan St AUBURN NSW 2144,,3,3,2,-33.8570862,151.032562,16157.653674468915,872.8338526103389
auburn,86 Gordon Road AUBURN NSW 2144,,3,2,4,-33.863575,151.025314,16762.77661100168,1740.5884025276155
auburn,6/1-3 Kennington Oval AUBURN NSW 2144,,3,2,2,-33.87198,151.0218,17053.84925555152,2725.8883827419972
auburn,59/22-30 Station Street AUBURN NSW 2144,750000,3,2,1,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,35/28-30 Station Street AUBURN NSW 2144,670000,2,2,1,-33.8043671,151.033112,17738.01964967246,4975.3929946692715
auburn,10/22-30 Station St AUBURN NSW 2144,630000,2,2,1,-33.8043671,151.033112,17738.01964967246,4975.3929946692715
auburn,1/28 Station Road AUBURN NSW 2144,530000,1,1,1,-33.8481178,151.035538,16026.96056252661,271.56131804918414
auburn,1/28  Station Street AUBURN NSW 2144,530000,1,1,1,-33.8481178,151.035538,16026.96056252661,271.56131804918414
auburn,35 Kirkham Road AUBURN NSW 2144,2289000,3,1,1,-33.8717728,151.019272,17287.94909516693,2801.98190976513
auburn,10 Helena Street AUBURN NSW 2144,2000000,8,2,2,-33.8580971,151.036285,15802.973292341485,1032.4305724473556
auburn,30 Union Road AUBURN NSW 2144,1700000,5,3,2,-33.8571854,151.025467,16809.133068004576,1120.5935232412714
auburn,55 Water St AUBURN NSW 2144,1550000,3,1,,-33.8621,151.03624,15766.009264233395,1461.0135523981658
auburn,28 Wellington Road AUBURN NSW 2144,1475000,6,6,2,-33.8645935,151.026413,16654.3714093209,1808.1150426576198
auburn,2/40 Chiswick road AUBURN NSW 2144,1330000,5,3,1,-33.8610268,151.0265,16673.933810071132,1437.7717593625312
auburn,220 Auburn Rd AUBURN NSW 2144,1300000,6,3,1,-33.8655853,151.029831,16332.519892788949,1837.2928136031735
auburn,1 Gibbs Street AUBURN NSW 2144,1220000,5,3,4,-33.85352,151.021545,17217.12054291954,1155.55037429632
auburn,28A kihilla Rd AUBURN NSW 2144,1000000,5,4,2,-33.8439178,151.030228,16596.218475674348,638.9863155171906
auburn,17 Chiswick Road AUBURN NSW 2144,1189000,5,2,1,-33.8605728,151.026917,16639.66813320484,1376.0441519271326
auburn,140 Chisholm Road AUBURN NSW 2144,,5,2,4,-33.85718,151.020126,17300.725932306676,1476.7431581538888
auburn,13 Kihilla Road AUBURN NSW 2144,,4,1,3,-33.844738,151.030228,16578.603465312728,556.3394281791394
auburn,12A Edgar St AUBURN NSW 2144,1000000,4,2,1,-33.85566,151.027878,16606.37039653106,852.9374056163647
auburn,37 Cornwall Road AUBURN NSW 2144,1030000,7,3,1,-33.869133,151.02243,17001.20357398836,2412.343690443468
auburn,12 Chestnut Rd AUBURN NSW 2144,1100000,3,2,4,-33.8583374,151.0276,16599.627137362124,1124.4772205210977
auburn,35 Carnegie Street AUBURN NSW 2144,1050000,4,2,2,-33.8577652,151.0216,17158.420995494515,1412.5006839968696
auburn,20 Angus ave AUBURN NSW 2144,1045000,3,2,2,-33.8663559,151.026474,16638.556834845804,1991.806483582185
auburn,1 Walters St AUBURN NSW 2144,1000000,4,2,2,-33.8499146,151.023666,17078.583545426976,859.8267445564777
auburn,21 New Street AUBURN NSW 2144,1019000,3,1,,-33.8657074,151.023453,16921.217791264724,2027.4917484119453
auburn,75A Sheffield St AUBURN NSW 2144,1000000,5,4,2,-33.84597,151.0205,17438.950488783856,1204.723558048224
auburn,37 Union Rd AUBURN NSW 2144,,4,2,2,-33.85663,151.025528,16810.180663016938,1069.0898532621038
auburn,5. Beaumount Street AUBURN NSW 2144,,6,3,2,-33.8607635,151.02066,17214.92638752585,1710.4893352118875
auburn,AUBURN NSW 2144,900000,4,1,3,-33.8485146,151.029663,16555.287331760337,311.4607417516984
auburn,5/13-15 Kirkham Road AUBURN NSW 2144,890000,5,2,2,-33.8720131,151.021057,17122.560529384926,2755.944875383659
auburn,19 Renshaw Avenue AUBURN NSW 2144,890000,2,2,1,-33.8668175,151.024933,16778.72427245086,2086.855185763387
auburn,2a Wellington Road AUBURN NSW 2144,879000,3,1,1,-33.86506,151.030182,16303.242303497911,1774.8324474467493
auburn,6/13-15 Kirkham Road AUBURN NSW 2144,869000,4,2,2,-33.8720131,151.021057,17122.560529384926,2755.944875383659
auburn,23 Myall St AUBURN NSW 2144,860000,4,2,2,-33.8692322,151.020508,17178.68171514959,2499.0068917790586
auburn,52 Gordon Road AUBURN NSW 2144,,4,2,1,-33.8612633,151.02594,16723.468417181884,1483.5183445371406
auburn,Queen Street AUBURN NSW 2144,,3,2,2,-33.8527145,151.033737,16111.068664562787,394.61682445810186
auburn,41 Belgium St AUBURN NSW 2144,849950,3,1,4,-33.8671761,151.019,17325.604633994957,2371.6583500942875
auburn,136 Park Rd AUBURN NSW 2144,850000,3,1,1,-33.8603439,151.0284,16505.124696271352,1302.528079881192
auburn,AUBURN NSW 2144,830000,3,2,2,-33.8493,151.033,16236.317287529491,11.344175309956741
auburn,1/13-15 Kirkham Road AUBURN NSW 2144,830000,3,2,2,-33.8720131,151.021057,17122.560529384926,2755.944875383659
auburn,28/18 Cockthorpe Rd AUBURN NSW 2144,839000,4,2,3,-33.8605766,151.035843,15816.783073626557,1288.091424535577
auburn,3/8-10 Edgar St AUBURN NSW 2144,800000,4,2,2,-33.8555527,151.028091,16588.203519772705,832.2516128708507
auburn,1/45 Edgar Street AUBURN NSW 2144,799000,3,2,1,-33.8541756,151.02359,17020.21648722352,1023.3637141879864
auburn,51 Yillowra Street AUBURN NSW 2144,800000,3,1,1,-33.8426476,151.030746,16577.515327032215,756.554511221106
auburn,22-30 Station Road AUBURN NSW 2144,798000,3,2,2,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,8 Fraser street AUBURN NSW 2144,765000,3,1,1,-33.8652725,151.021957,17061.920545909485,2048.99095573739
auburn,93-105 auburn rd AUBURN NSW 2144,760000,3,2,2,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,13/1-5 Harrow Road AUBURN NSW 2144,749000,1,1,2,-33.8507652,151.031326,16363.576946827849,225.87688332700043
auburn,Northumberland Rd AUBURN NSW 2144,,3,2,2,-33.8463631,151.0355,16065.44730442042,397.0466177438948
auburn,3/58-60 Helena St AUBURN NSW 2144,,3,1,1,-33.85753,151.0309,16305.161029181938,940.1965242891964
auburn,65/27-29 Mary  Street AUBURN NSW 2144,,3,2,2,-33.8512,151.029312,16540.59407088199,399.4584261183299
auburn,49 Chiswick Road AUBURN NSW 2144,699500,2,2,1,-33.86009,151.022766,17026.953746707808,1528.3547135220422
auburn,701/2-8 station road AUBURN NSW 2144,699000,2,2,1,-33.8490562,151.034943,16063.453668378173,188.1707513533356
auburn,AUBURN NSW 2144,690000,2,2,1,-33.8493,151.033,16236.317287529491,11.344175309956741
auburn,166/6-14 Park Road AUBURN NSW 2144,,2,2,1,-33.8503647,151.030563,16440.176059759255,252.20746336271537
auburn,3/80 Harrow Road AUBURN NSW 2144,699000,3,2,1,-33.8584,151.0304,16341.134346654364,1044.2966932704956
auburn,7/19 Macquarie Road AUBURN NSW 2144,678000,3,2,1,-33.8462219,151.0344,16168.390856154061,359.9537229077323
auburn,3106/57 Queen Street AUBURN NSW 2144,659000,3,2,1,-33.8505974,151.032242,16282.668597149044,164.8626076271782
auburn,5028/57 Queen Street AUBURN NSW 2144,659000,3,2,2,-33.84992,151.03157,16355.850869983196,146.90438110477422
auburn,5048/7 Queen Street AUBURN NSW 2144,659000,3,2,,-33.8534164,151.034668,16014.887960518354,492.4921439470952
auburn,16-18 Simpson St AUBURN NSW 2144,655000,3,2,2,-33.846386,151.038559,15786.871541518985,609.4354608647504
auburn,5069/57-59 Queen St AUBURN NSW 2144,,3,2,1,-33.84983,151.031662,16349.029450513843,134.46986698868747
auburn,5/11-15 Hevington Road AUBURN NSW 2144,650000,3,2,2,-33.8585968,151.033783,16027.478542372566,1042.8272576534875
auburn,3328/Building C3/57-59 Queen Street AUBURN NSW 2144,650000,3,2,2,-33.84983,151.031662,16349.029450513843,134.46986698868747
auburn,8/78-80 Helena St AUBURN NSW 2144,650000,2,1,1,-33.8570824,151.029388,16449.630579148263,931.0339438398946
auburn,22-30 Station Street AUBURN NSW 2144,,2,2,1,-33.84806,151.035583,16023.977277934848,278.1978744484162
auburn,30 Station Street AUBURN NSW 2144,,3,2,1,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,22 Station Street AUBURN NSW 2144,,1,1,1,-33.84836,151.035583,16018.202672936815,264.41908997914993
auburn,93-105 Auburn road AUBURN NSW 2144,,2,2,1,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,4611/57 Queen St AUBURN NSW 2144,639000,3,2,1,-33.84992,151.03157,16355.850869983196,146.90438110477422
auburn,802/35 Rawson Street AUBURN NSW 2144,630000,2,2,1,-33.85036,151.035873,15954.92641260402,301.0303156012634
auburn,22-30 Station Road AUBURN NSW 2144,,2,2,1,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,2 Bed/22-30 Station Road AUBURN NSW 2144,625000,2,2,1,-33.848156,151.035812,16001.251767724983,292.6736979666271
auburn,5021/57 Queen Street AUBURN NSW 2144,615000,3,2,2,-33.84992,151.03157,16355.850869983196,146.90438110477422
auburn,1/17-19 Harrow Road AUBURN NSW 2144,610000,3,2,1,-33.8525047,151.030914,16372.989400832495,408.6159807901779
auburn,Northumberland Rd AUBURN NSW 2144,,2,2,1,-33.8463631,151.0355,16065.44730442042,397.0466177438948
auburn,11/2-10 susan street AUBURN NSW 2144,590000,2,2,1,-33.85374,151.033966,16074.35972471995,510.3189720703114
auburn,20/35 Harrow Rd AUBURN NSW 2144,588000,2,2,1,-33.85374,151.030624,16380.866629504677,544.2253886798734
auburn,58/9 marion street AUBURN NSW 2144,580000,3,2,1,-33.85387,151.035233,15956.234567829108,558.1590445405254
auburn,22-22A Northumberland Road AUBURN NSW 2144,568000,2,2,1,-33.8463631,151.0355,16065.44730442042,397.0466177438948
auburn,98/22-22A Northumberland Road AUBURN NSW 2144,568000,2,2,1,-33.8478775,151.033966,16174.866235406913,177.89090074099846
auburn,22 Northumberland Road AUBURN NSW 2144,568000,2,2,1,-33.8463631,151.0355,16065.44730442042,397.0466177438948
auburn,22-22A  Northumberland Road AUBURN NSW 2144,568000,2,2,1,-33.8478775,151.033966,16174.866235406913,177.89090074099846
auburn,2201/57-59 Queen St AUBURN NSW 2144,568000,2,2,1,-33.84983,151.031662,16349.029450513843,134.46986698868747
auburn,13/19 Dartbrook Road AUBURN NSW 2144,550000,2,2,1,-33.850296,151.036423,15905.813926635252,345.3912103703137
auburn,12/9 Marion Street AUBURN NSW 2144,550000,3,2,1,-33.85387,151.035233,15956.234567829108,558.1590445405254
auburn,12/10-12 Macquarie Road AUBURN NSW 2144,549500,2,1,1,-33.8472252,151.032715,16301.558740769358,222.38072228623946
auburn,16 Simpson St AUBURN NSW 2144,549000,2,2,1,-33.846447,151.038666,15775.869519076326,614.5194650768673
auburn,45/9 Marion St AUBURN NSW 2144,545000,3,2,1,-33.85387,151.035233,15956.234567829108,558.1590445405254
auburn,18/2A Union Road AUBURN NSW 2144,540000,1,1,1,-33.8576965,151.02948,16433.86209681607,992.3382841313754
auburn,AUBURN NSW 2144,530000,2,2,1,-33.86563,151.0236,16908.06212153146,2013.890037915192
auburn,27/19 Beatrice St AUBURN NSW 2144,530000,2,1,1,-33.85375,151.03006,16432.456934965983,567.6230628495017
auburn,82/2 Macquarie Rd AUBURN NSW 2144,539000,2,2,1,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,3/188 South Parade AUBURN NSW 2144,539000,2,2,1,-33.84731,151.029,16638.414696054104,420.2443656530516
auburn,20/19 Beatrice St AUBURN NSW 2144,529950,2,1,1,-33.85375,151.03006,16432.456934965983,567.6230628495017
auburn,53/9 Marion Street AUBURN NSW 2144,,3,2,1,-33.85387,151.035233,15956.234567829108,558.1590445405254
auburn,22-30 Station Rd AUBURN NSW 2144,520000,1,1,1,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,22-30 Station Road AUBURN NSW 2144,,2,2,1,-33.84806,151.035583,16023.977277934848,278.1978744484162
auburn,178/2 Macquarie Road AUBURN NSW 2144,515000,2,2,1,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,35/2-10 Susan St AUBURN NSW 2144,550000,2,2,1,-33.85374,151.033966,16074.35972471995,510.3189720703114
auburn,19/19 Dartbrook Rd AUBURN NSW 2144,510000,1,1,1,-33.85048,151.0361,15932.069256676063,325.6989328008172
auburn,133/2-4 Macquarie Road AUBURN NSW 2144,,2,2,1,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,105/6-14 Park Road AUBURN NSW 2144,509000,1,1,1,-33.8503647,151.030563,16440.176059759255,252.20746336271537
auburn,5099/52-57 Queen Street AUBURN NSW 2144,,3,2,,-33.8493042,151.030945,16423.887223651847,182.96749459182462
auburn,Northumberland Rd AUBURN NSW 2144,,1,1,1,-33.8463631,151.0355,16065.44730442042,397.0466177438948
auburn,61 - 71 Queen Street AUBURN NSW 2144,480000,1,1,1,-33.84865,151.030579,16469.19617308641,225.74313231696954
auburn,3326/57-59 Queen St AUBURN NSW 2144,529000,2,2,1,-33.84983,151.031662,16349.029450513843,134.46986698868747
auburn,6/27 Rawson Street AUBURN NSW 2144,470000,2,1,1,-33.85096,151.036575,15880.28319222813,389.3238924906585
auburn,8/37 Dartbrook Road AUBURN NSW 2144,448000,2,1,1,-33.8493843,151.037323,15840.205994039696,407.9176459870106
auburn,12/53 northumberland road AUBURN NSW 2144,445000,2,1,1,-33.84626,151.0361,16013.023167852083,441.1776338332054
auburn,1/42 Dartbrook Road AUBURN NSW 2144,430000,2,1,1,-33.8473473,151.038,15817.94795965999,514.1495873279408
auburn,3/86-90 St Hilliers Road AUBURN NSW 2144,419950,2,1,1,-33.84619,151.040634,15602.498473927237,789.2436176984817
auburn,AUBURN NSW 2144,399000,2,1,1,-33.86563,151.0236,16908.06212153146,2013.890037915192
auburn,139/6-14 Park Rd AUBURN NSW 2144,,1,1,1,-33.8503647,151.030563,16440.176059759255,252.20746336271537
auburn,AUBURN NSW 2144,,10,10,26,-33.8493,151.033,16236.317287529491,11.344175309956741
auburn,AUBURN NSW 2144,,8,2,2,-33.8493,151.033,16236.317287529491,11.344175309956741
auburn,5&7 St Johns Avenue AUBURN NSW 2144,,7,2,4,-33.87285,151.0243,16821.99216628309,2739.4149131077215
auburn,1406/93-105 Auburn Road AUBURN NSW 2144,882000,3,2,1,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,9/1-5 Harrow Rd AUBURN NSW 2144,880000,,,,-33.8507652,151.031326,16363.576946827849,225.87688332700043
auburn,18-22 Gibbons St AUBURN NSW 2144,849000,4,3,2,-33.8456879,151.032455,16356.287796216722,394.44048515094045
auburn,10/1-5 Harrow Rd AUBURN NSW 2144,830000,,,,-33.8507652,151.031326,16363.576946827849,225.87688332700043
auburn,22-30 Station Rd AUBURN NSW 2144,798000,3,2,2,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,1302/93-105 Auburn Road AUBURN NSW 2144,728000,2,2,1,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,59/28-30 Station Street AUBURN NSW 2144,,3,2,1,-33.8043671,151.033112,17738.01964967246,4975.3929946692715
auburn,57-72 Queen St AUBURN NSW 2144,660000,3,2,1,-33.8524132,151.033524,16135.34188730771,358.2715108841158
auburn,30  station AUBURN NSW 2144,,2,2,2,-33.848156,151.035812,16001.251767724983,292.6736979666271
auburn,22-30 Station Street AUBURN NSW 2144,,3,2,2,-33.8043671,151.033112,17738.01964967246,4975.3929946692715
auburn,103/93-105 Auburn Road AUBURN NSW 2144,649000,2,2,1,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,22-30  Station Rd AUBURN NSW 2144,625000,2,2,1,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,113/2 Macquarie Road AUBURN NSW 2144,588000,3,2,1,-33.84767,151.03212,16347.11093379336,187.46071250487228
auburn,1303/93-105 Auburn Road AUBURN NSW 2144,572000,1,1,1,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,22-30 Station Road AUBURN NSW 2144,520000,1,1,1,-33.84806,151.035583,16023.977277934848,278.1978744484162
auburn,45/22-30  Station Road AUBURN NSW 2144,505000,1,1,1,-33.84812,151.035736,16008.873559442642,287.9282953054263
auburn,4/43 Dartbrook Rd AUBURN NSW 2144,480000,2,1,1,-33.84906,151.037643,15817.07684329484,437.5129953998363
auburn,5/88 Station Road AUBURN NSW 2144,429000,2,1,1,-33.84431,151.038559,15831.983973589813,754.5551663278846
auburn,141/93-105 Auburn Road AUBURN NSW 2144,,1,1,1,-33.85355,151.031937,16263.256867839335,488.5100443492106
auburn,1/102 Auburn Road AUBURN NSW 2144,409000,2,1,1,-33.8561859,151.032135,16208.302074026857,775.7507684405264
auburn,22-30 station road AUBURN NSW 2144,,,,,-33.84812,151.035736,16008.873559442642,287.9282953054263
marsfield,1/241 Vimiera Road MARSFIELD NSW 2122,1300000,5,4,1,-33.76913,151.103439,14949.803845029002,1682.686512803945
marsfield,19/178 Waterloo Road MARSFIELD NSW 2122,920000,3,2,2,-33.7666168,151.102219,15237.126943613664,1938.3443635193642
marsfield,72/106 Crimea Road MARSFIELD NSW 2122,,2,2,1,-33.76966,151.096512,15321.413250932275,2222.025826953085
marsfield,10 Cooper St MARSFIELD NSW 2122,,5,2,3,-33.7840919,151.107224,13468.458850958961,1280.5770828616241
marsfield,19/114-118 Crimea Road MARSFIELD NSW 2122,,2,1,1,-33.7681351,151.098221,15345.153253305327,2153.690570966017
marsfield,66/102 Crimea Road MARSFIELD NSW 2122,710000,2,2,1,-33.7696228,151.097366,15272.272404366922,2151.143838566647
marsfield,153 Balaclava Rd MARSFIELD NSW 2122,,4,1,2,-33.7785263,151.107025,13939.900026950396,1076.4254012959593
marsfield,5 Boree Street MARSFIELD NSW 2122,,5,3,2,-33.7837143,151.105453,13610.93271484892,1397.3255465063996
marsfield,28 Thelma Street MARSFIELD NSW 2122,,5,3,2,-33.77885,151.09726,14524.794732313227,1980.5623622841233
marsfield,23 Blundell Street MARSFIELD NSW 2122,,4,2,3,-33.78595,151.106674,13353.00217838168,1446.744215457351
marsfield,6 Plunkett Street MARSFIELD NSW 2122,,3,2,2,-33.7773056,151.1039,14232.845021332158,1360.1456596412045
marsfield,4 Patricia St MARSFIELD NSW 2122,,4,3,2,-33.792942,151.109833,12593.485424456476,1893.8988382569858
marsfield,2 Cooinda MARSFIELD NSW 2122,,5,2,2,-33.7751122,151.102463,14503.23603350686,1516.5664036140474
marsfield,74 Menzies  Road MARSFIELD NSW 2122,1658000,4,2,2,-33.77499,151.097672,14810.385033968161,1956.905343356661
marsfield,16/57 Culloden Road MARSFIELD NSW 2122,,3,1,2,-33.7778549,151.102982,14244.191021862805,1445.4920332225392
chatswood,17 Holland Street CHATSWOOD NSW 2067,,4,2,2,-33.8000526,151.191086,8227.226006715313,999.2044296256138
chatswood,8 Archer Street CHATSWOOD NSW 2067,,5,4,2,-33.8006172,151.18721,8234.224812959095,703.3987665697973
chatswood,17 Fontaine Street CHATSWOOD NSW 2067,,4,3,3,-33.7883,151.191345,9511.128744532152,1374.08311690983
chatswood,1 Park Avenue CHATSWOOD NSW 2067,,3,1,2,-33.7976456,151.174591,8869.482471669651,586.9069796920143
chatswood,2407/7 Railway Street CHATSWOOD NSW 2067,,2,2,1,-33.7952,151.180588,8964.044155972226,211.97529877139652
chatswood,111 Fullers Road CHATSWOOD NSW 2067,,3,1,5,-33.79631,151.167572,9240.41250120641,1236.7623167309703
chatswood,11/524-542 Pacific  Highway CHATSWOOD NSW 2067,,2,2,1,-33.8049126,151.178909,7977.5686546793795,886.5117284676112
chatswood,9/524-542 Pacific Highway CHATSWOOD NSW 2067,,2,2,1,-33.8049126,151.178909,7977.5686546793795,886.5117284676112
chatswood,40/552 Pacific Highway CHATSWOOD NSW 2067,770000,1,1,1,-33.80413,151.178833,8062.186311096538,803.4386905077529
chatswood,22 Valerie Avenue CHATSWOOD NSW 2067,2100000,5,3,2,-33.795948,151.162354,9473.70548436642,1721.6130722955113
chatswood,13 Neridah Street CHATSWOOD NSW 2067,,5,3,3,-33.7994766,151.189133,8322.44661684034,807.4041986470479
chatswood,B402 & 403/60 Hercules Street CHATSWOOD NSW 2067,,3,2,2,-33.7953949,151.188385,8780.136497626789,718.8172409308273
chatswood,24 Hercules Street CHATSWOOD NSW 2067,,5,3,2,-33.7975845,151.189484,8522.70517348404,797.2963349595373
chatswood,94B Centennial Avenue CHATSWOOD NSW 2067,,4,3,3,-33.7993774,151.169983,8840.688283704292,1041.6770197501903
chatswood,36/18 Centennial Avenue CHATSWOOD NSW 2067,1800000,3,2,2,-33.7991867,151.177063,8634.254735821298,423.98093002676876
chatswood,75 Dalrymple  Avenue CHATSWOOD NSW 2067,,4,2,2,-33.80403,151.174911,8193.536257973425,948.0855104784102
chatswood,8A Spencer Place CHATSWOOD NSW 2067,1700000,3,2,2,-33.8066521,151.171249,8051.775067493061,1386.2517464513378
chatswood,18 CHURCH STREET CHATSWOOD NSW 2067,,2,1,1,-33.7958374,151.194183,8647.132469097382,1238.4608806714402
chatswood,C39/18 Jacques Street CHATSWOOD NSW 2067,,3,2,2,-33.79456,151.191727,8819.137894916585,1041.7928490777688
chatswood,D202/50 Hercules Street CHATSWOOD NSW 2067,,1,1,1,-33.7953949,151.188385,8780.136497626789,718.8172409308273
chatswood,2/1A Albert Avenue CHATSWOOD NSW 2067,1150000,2,2,1,-33.7952156,151.191788,8746.401817303673,1030.0980919457606
chatswood,14/30 Archer Street CHATSWOOD NSW 2067,1150000,2,1,1,-33.799015,151.186417,8423.550542145478,554.0339885624611
