Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
zetland,1902/2-6 Ebsworth ZETLAND NSW 2017,,2,2,1
zetland,C801/1 Lachlan Street ZETLAND NSW 2017,,2,2,1
zetland,2-8  Ebsworth St ZETLAND NSW 2017,,2,2,1
zetland,608/13 Joynton Ave ZETLAND NSW 2017,1160000,2,2,1
zetland,84-92 Epsom Road ZETLAND NSW 2017,1128000,2,2,1
zetland,2106/904 Bourke Street ZETLAND NSW 2017,,1,1,
zetland,437/84-32 Epsom Road ZETLAND NSW 2017,,1,1,
zetland,514/20 Gadigal Ave ZETLAND NSW 2017,,2,2,1
zetland,1403/3 George Julius Avenue ZETLAND NSW 2017,1050000,2,2,1
zetland,1-5  LINK ROAD ZETLAND NSW 2017,1000000,2,2,1
zetland,1109/906 Bourke St ZETLAND NSW 2017,,2,2,1
zetland,ZETLAND NSW 2017,976000,2,2,1
zetland,906 Bourke Street ZETLAND NSW 2017,,2,2,1
zetland,G13/17 Joynton Ave ZETLAND NSW 2017,959000,2,2,1
zetland,C506/15 Joynton  Avenue ZETLAND NSW 2017,950000,2,2,1
zetland,501/13 Joynton Ave ZETLAND NSW 2017,925000,2,2,1
zetland,24/1 Defries Avenue ZETLAND NSW 2017,,2,2,1
zetland,Lot 295/956 - 960  Bourke Street ZETLAND NSW 2017,940000,1,1,
zetland,331/11 Victoria Park Parade ZETLAND NSW 2017,920000,2,2,1
zetland,48/6A Defries Avenue ZETLAND NSW 2017,,2,2,1
zetland,19 Grandstand Parade ZETLAND NSW 2017,900000,2,1,1
zetland,511/1-5 Link Road ZETLAND NSW 2017,,2,2,1
zetland,324/5 Defries Aveune ZETLAND NSW 2017,,2,2,1
zetland,1-5 Link Road ZETLAND NSW 2017,,2,2,1
zetland,628/5 Defries Avenue ZETLAND NSW 2017,880000,2,2,1
zetland,Defries ave ZETLAND NSW 2017,860000,2,2,1
zetland,84-92 Epsom Road ZETLAND NSW 2017,834000,1,1,
zetland,616/5 O'dea Ave ZETLAND NSW 2017,,2,1,1
zetland,Lot 293/956 - 960 Bourke Street ZETLAND NSW 2017,810000,1,1,
zetland,109/19 Joynton Avenue ZETLAND NSW 2017,,1,1,1
zetland,B402 Ebsworth Street ZETLAND NSW 2017,,2,1,
zetland,335/7 Defries Ave ZETLAND NSW 2017,,2,2,
zetland,2-6 Ebsworth Street ZETLAND NSW 2017,780000,1,1,
zetland,813/20 Gadigal Avenue ZETLAND NSW 2017,775000,1,1,1
zetland,A306/1-5 Link Road ZETLAND NSW 2017,,1,1,1
zetland,809/13 Joynton Ave ZETLAND NSW 2017,,1,1,
zetland,906 BOURKE STREET ZETLAND NSW 2017,,1,1,
zetland,12 Victoria Park Parade ZETLAND NSW 2017,728000,1,1,1
zetland,632/8 Victoria Park Parade ZETLAND NSW 2017,,1,1,
zetland,1103/906 Bourke St ZETLAND NSW 2017,719000,2,1,
zetland,311/116 Joynton Ave ZETLAND NSW 2017,,1,1,
zetland,84 - 92 Epsom Rd ZETLAND NSW 2017,697000,1,1,
zetland,301/118 Joynton Ave ZETLAND NSW 2017,680000,1,1,
zetland,121/17 Grandstand Parade ZETLAND NSW 2017,,1,1,
zetland,546/8-12 Ascot Avenue ZETLAND NSW 2017,666000,1,1,
zetland,528/6 Victoria Park Parade ZETLAND NSW 2017,650000,1,1,
zetland,624/1 Hutchinson Walk ZETLAND NSW 2017,630000,1,1,
zetland,302/1-5 Link St ZETLAND NSW 2017,,1,1,
zetland,546/8 Ascot Avenue ZETLAND NSW 2017,,,1,
zetland,701/4 Ascot Ave ZETLAND NSW 2017,600000,1,1,
zetland,248/10 Victoria Park Parade ZETLAND NSW 2017,1010000,2,2,1
zetland,1809/906 Bourke Street ZETLAND NSW 2017,,3,2,1
zetland,A1308/2-6 Ebsworth Street ZETLAND NSW 2017,,2,2,1
zetland,C129/10 Grandstand Parade Zetland ZETLAND NSW 2017,,2,2,1
zetland,105-115 Portman Lane ZETLAND NSW 2017,805000,1,1,1
zetland,ZETLAND NSW 2017,805000,1,1,1
zetland,2506/906 Bourke Street ZETLAND NSW 2017,,1,1,
zetland,1-5 Link Road ZETLAND NSW 2017,650000,1,1,
zetland,Level 7/10 Victoria Park Pde ZETLAND NSW 2017,,1,1,
epping,16B Brucedale Avenue EPPING NSW 2121,2500000,4,2,2
epping,11 Hillside Crescent EPPING NSW 2121,,4,2,2
epping,185 Ray Road EPPING NSW 2121,1650000,3,1,2
epping,1A Mountain Street EPPING NSW 2121,1500000,4,2,2
epping,405/38 Victoria Street EPPING NSW 2121,,3,2,2
epping,145/9 Epping Park Drive EPPING NSW 2121,780000,2,2,1
epping,23/34 Edensor St EPPING NSW 2121,699500,2,1,1
epping,85A Essex Street EPPING NSW 2121,1898000,4,2,1
epping,101/9-11 Forest Grove EPPING NSW 2121,898000,2,2,1
epping,36 Bridge Street EPPING NSW 2121,,1,1,
epping,102 Eastwood Avenue EPPING NSW 2121,,5,2,2
epping,22 Chesterfield Road EPPING NSW 2121,2150000,3,2,1
epping,171a Midson Road EPPING NSW 2121,1800000,5,3,2
epping,22 Third Avenue EPPING NSW 2121,,4,2,2
epping,20/38 Stanley Road EPPING NSW 2121,,3,2,2
epping,14/19-23 Carlingford Road EPPING NSW 2121,,3,2,2
epping,B201/3-7 Forest Grove EPPING NSW 2121,965000,2,2,1
epping,12/55 Pennant Parade EPPING NSW 2121,,3,1,2
epping,5/64 Oxford Street EPPING NSW 2121,,3,2,1
epping,47/2 Hazlewood Place EPPING NSW 2121,,2,2,1
epping,9/56-60 Bridge Street EPPING NSW 2121,,2,2,1
epping,A302/3-7 Forest Grove EPPING NSW 2121,699000,1,1,1
epping,47 Willoughby Street EPPING NSW 2121,,5,2,1
epping,29/1 Cottee Dr EPPING NSW 2121,,4,2,2
epping,20/1 Forest Grove EPPING NSW 2121,915000,2,2,1
epping,15/1 Forest  Grove EPPING NSW 2121,869000,2,2,1
epping,118/4 Seven Street EPPING NSW 2121,750000,2,2,1
epping,5/62 Bridge Street EPPING NSW 2121,,2,1,1
epping,7 Rawson Street EPPING NSW 2121,,3,2,2
epping,9 Hermington Street EPPING NSW 2121,2000000,5,4,4
epping,22–26 ESSEX ST EPPING NSW 2121,885000,2,2,1
epping,7/47 Bridge  Street EPPING NSW 2121,590000,2,1,1
epping,G04/27-31 Forest  Grove EPPING NSW 2121,590000,1,1,1
epping,165 Ray Road EPPING NSW 2121,1600000,5,1,1
epping,12 Tomah Street (Carlingford) EPPING NSW 2121,,4,3,2
epping,403/9-11 Forest Grove EPPING NSW 2121,1488000,3,2,2
epping,605/20-24  Epping Rd EPPING NSW 2121,,2,1,1
epping,EPPING NSW 2121,,4,3,2
epping,123 Ray Road EPPING NSW 2121,,16,16,4
epping,23 The Boulevarde EPPING NSW 2121,,4,2,2
epping,81 Epping Avenue EPPING NSW 2121,,5,3,2
epping,33A Hillcrest Avenue EPPING NSW 2121,1880000,4,3,2
epping,29 Boronia Avenue EPPING NSW 2121,,3,2,1
epping,85 Dunlop  Street EPPING NSW 2121,,5,3,2
epping,EPPING NSW 2121,,5,3,2
epping,175A Pennant Parade EPPING NSW 2121,1649000,5,3,2
epping,19 Bulkira Road EPPING NSW 2121,,4,2,3
epping,015/8 Carlingford Road EPPING NSW 2121,1480000,3,2,1
epping,403/9-11 Forest Grove EPPING NSW 2121,,3,3,2
epping,31/9 Essex Street EPPING NSW 2121,1458000,3,2,2
epping,EPPING NSW 2121,1450000,,,
epping,3/4 Grandview Parade EPPING NSW 2121,,3,2,2
epping,BG02/11-27 Cliff road EPPING NSW 2121,1350000,3,2,2
epping,64 Somerset Street (off York St) EPPING NSW 2121,,4,1,2
epping,28-34 Carlingford Road EPPING NSW 2121,1265000,3,2,2
epping,Carlingford Road EPPING NSW 2121,,3,2,2
epping,207/27-31 Forest Grove EPPING NSW 2121,1250000,3,2,2
epping,40/23-25 Forest Grove EPPING NSW 2121,1191000,3,2,2
epping,40/23-25 Forest Grove EPPING NSW 2121,1191000,3,2,2
epping,40/23-25 Forest Grove EPPING NSW 2121,1191000,3,2,2
epping,312/2-4  Chester Street EPPING NSW 2121,1180000,3,2,1
epping,111/2-4 Chester Street EPPING NSW 2121,1160000,3,2,1
epping,18/6-12 Maida Street EPPING NSW 2121,1157000,3,2,1
epping,24-26 Carlingford Road EPPING NSW 2121,,3,2,2
epping,28-34 Carlingford Road EPPING NSW 2121,1145000,3,2,2
epping,23-25 Forest Grove EPPING NSW 2121,1144000,3,2,2
epping,23-25 Forest Grove EPPING NSW 2121,1113000,3,3,2
epping,7/23-25 Forest Grove EPPING NSW 2121,1113000,3,3,2
epping,401/8 Carlingford Road EPPING NSW 2121,1080000,2,2,1
epping,10A Gloucester Road EPPING NSW 2121,1075000,3,2,3
epping,28-34 Carlingford Road EPPING NSW 2121,1070000,2,2,1
epping,4/143 Carlingford Road EPPING NSW 2121,10500000,3,1,2
epping,20 Carlingford Road EPPING NSW 2121,1028000,2,2,1
epping,BP02/16-22 Carlingford Rd EPPING NSW 2121,,2,2,1
epping,503/16 Epping Park Drive EPPING NSW 2121,1000000,2,2,2
epping,20 Carlingford Road EPPING NSW 2121,970000,2,2,1
epping,12 Carlingford Street EPPING NSW 2121,,3,2,2
epping,386/29-31 Cliff Road EPPING NSW 2121,950000,2,2,1
epping,127/8 Carlingford Road EPPING NSW 2121,948000,2,2,1
epping,28-34 Carlingford Road EPPING NSW 2121,940000,2,2,1
epping,202/9-11 Forest Grove EPPING NSW 2121,938000,2,2,1
epping,G13/3 Ferntree  Place EPPING NSW 2121,930000,3,2,2
epping,26/6-12 Maida Street EPPING NSW 2121,927000,2,2,1
epping,26/6-12 Maida Rd EPPING NSW 2121,927000,2,2,1
epping,85/42-50 Cliff Road EPPING NSW 2121,,2,2,1
epping,513/2-4 Chester Street EPPING NSW 2121,920000,2,2,1
epping,A04/2-8 Hazlewood Place EPPING NSW 2121,,2,2,1
epping,63/44 - 52 Kent Street EPPING NSW 2121,907500,2,2,1
epping,44 - 52 Kent Street EPPING NSW 2121,907500,2,2,2
epping,63/44-52  Kent St EPPING NSW 2121,907500,2,2,2
epping,44 - 52 Kent Street EPPING NSW 2121,903000,2,2,1
epping,45/10 Hazlewood Place EPPING NSW 2121,899000,2,2,2
epping,1-5a cliff rd EPPING NSW 2121,,2,2,1
epping,9/119 Midson Road EPPING NSW 2121,900000,3,2,1
epping,2/23-25 Forest Grove EPPING NSW 2121,892000,2,2,1
epping,EPPING NSW 2121,890000,2,2,1
epping,9-11  Crandon Road EPPING NSW 2121,,2,2,1
epping,28/23-25 Forest Grove EPPING NSW 2121,880000,2,2,1
epping,9/23-25 Forest Grove EPPING NSW 2121,876000,2,2,1
epping,11/15-17 Forest Grove EPPING NSW 2121,895000,2,2,1
epping,3/23-25 Forest Grove EPPING NSW 2121,870000,2,2,1
epping,24-26 Carlingford Road EPPING NSW 2121,,2,2,1
epping,3/23-25 Forest Grove EPPING NSW 2121,870000,2,2,1
epping,23-25 Forest Grove EPPING NSW 2121,869000,2,2,1
epping,5/23-25 Forest Grove EPPING NSW 2121,869000,2,2,1
epping,PT 19 / 12-14 Carlingford Road EPPING NSW 2121,860000,2,2,1
epping,9/7-9 Cliff Road EPPING NSW 2121,855000,2,2,1
epping,25/7-9 Cliff Road EPPING NSW 2121,853000,2,2,1
epping,413/30 Ferntree Place EPPING NSW 2121,,2,2,2
epping,105/29 Seven Street EPPING NSW 2121,,2,2,1
epping,28-34 Carlingford Road EPPING NSW 2121,,2,2,1
epping,42/44 - 52 Kent Street EPPING NSW 2121,830000,2,1,2
epping,64/42-50 Cliff Road EPPING NSW 2121,830000,2,2,1
epping,44 - 52 Kent Street EPPING NSW 2121,830000,2,1,2
epping,B303/11-27 Cliff Road EPPING NSW 2121,820000,2,1,1
epping,18/18 Epping Park Drive EPPING NSW 2121,,2,2,1
epping,28-34 Carlingford Road EPPING NSW 2121,810000,1,1,1
epping,101/38-44 Pembroke St EPPING NSW 2121,,2,2,1
epping,277/3 epping park drive EPPING NSW 2121,800000,2,2,1
epping,G25/28 FERNTREE PL EPPING NSW 2121,799000,2,2,1
epping,106/8 Carlingford Road EPPING NSW 2121,798000,1,1,1
epping,374/5 Epping Park Drive EPPING NSW 2121,,2,2,1
epping,113/20 Epping Park Drive EPPING NSW 2121,,2,2,1
epping,1-5A Cliff Road EPPING NSW 2121,,2,2,1
epping,EPPING NSW 2121,779000,3,2,1
epping,115/32-34 Ferntree Place EPPING NSW 2121,770000,2,2,1
epping,315/20 Epping Park Drive EPPING NSW 2121,,2,2,1
epping,11-27 Cliff Road EPPING NSW 2121,760000,2,2,1
epping,15/24 Edensor Street EPPING NSW 2121,,3,2,1
epping,209/27 Seven  Street EPPING NSW 2121,,2,2,1
epping,44 - 52 Kent Street EPPING NSW 2121,720500,1,1,2
epping,115/8 Carlingford Road EPPING NSW 2121,718000,1,1,1
epping,10/7 Chester Street EPPING NSW 2121,715000,2,1,1
epping,28/6-12 Maida Street EPPING NSW 2121,702000,1,1,1
epping,27-31 Forest Grove EPPING NSW 2121,,1,1,1
epping,A502/27-31 Forest Grove EPPING NSW 2121,700000,1,1,1
epping,PT 12 29-31 Cliff Road EPPING NSW 2121,700000,1,1,1
epping,42C Kent Street EPPING NSW 2121,697000,,,
epping,05/2-4 Chester St EPPING NSW 2121,695000,1,1,1
epping,51/42-50 Cliff Road EPPING NSW 2121,695000,1,1,1
epping,8/23-25 forest grove EPPING NSW 2121,694000,1,1,1
epping,504/26 Ferntree PL EPPING NSW 2121,688000,1,1,1
epping,116/32 Ferntree Place EPPING NSW 2121,680000,1,1,1
epping,104/Cnr of Cliff Road & Carlingford Road EPPING NSW 2121,663000,1,1,1
epping,104/1-5A Cliff Road EPPING NSW 2121,663000,1,1,1
epping,24-26 Carlingford Road EPPING NSW 2121,,1,1,1
epping,12/23-25 Forest Grove EPPING NSW 2121,657000,1,1,1
epping,1/23-25 Forest Grove EPPING NSW 2121,654000,1,1,1
epping,23-25 Forest Grove EPPING NSW 2121,648000,1,1,1
epping,11-27 cliff Road EPPING NSW 2121,,1,1,1
epping,A103/22 Carlingford Road EPPING NSW 2121,625000,1,1,1
epping,28-34 carlingford road EPPING NSW 2121,610000,1,1,1
epping,28-34 carlingford road EPPING NSW 2121,,1,1,
epping,2-4 Maida Road EPPING NSW 2121,,2,2,1
epping,18/28-34 Carlingford Road EPPING NSW 2121,,1,1,1
epping,1-5A Cliff Road EPPING NSW 2121,,1,1,1
epping,16/28-34 Carlingford Road EPPING NSW 2121,,1,1,
epping,1303/2 Chester St EPPING NSW 2121,749000,1,1,1
epping,44 Somerset Street EPPING NSW 2121,1680000,5,2,2
epping,EPPING NSW 2121,995000,2,1,1
epping,2 Chester St EPPING NSW 2121,925000,2,2,1
epping,28/7-9 Cliff Road EPPING NSW 2121,,2,2,1
epping,28/7-9 Cliff Road EPPING NSW 2121,890000,2,2,1
epping,18-22 Carlingford Road EPPING NSW 2121,,2,2,1
epping,68/5 EPPING PARK DRIVE EPPING NSW 2121,,2,2,1
epping,18 Carlingford Road EPPING NSW 2121,848000,2,2,1
epping,L3/20  EPPING PARK DRIVE EPPING NSW 2121,,2,2,1
epping,EPPING NSW 2121,,2,2,1
epping,20/18 Epping Park Drive EPPING NSW 2121,780000,2,2,1
epping,Level 1/28-30  Ferntree place EPPING NSW 2121,,2,2,1
epping,608/2 Chester Street EPPING NSW 2121,,1,1,1
epping,EPPING NSW 2121,695000,2,2,1
epping,EPPING NSW 2121,695000,2,2,1
epping,19/28-34 Carlingford Rd EPPING NSW 2121,685000,1,,
epping,909/2 Chester Street EPPING NSW 2121,,1,1,1
epping,EPPING NSW 2121,,1,1,1
epping,29-31 Cliff Road EPPING NSW 2121,,3,2,2
epping,EPPING NSW 2121,,1,1,1
epping,18-20 Cliff Rd EPPING NSW 2121,,2,2,1
epping,A1206/22 Cambridge Street EPPING NSW 2121,,1,1,
auburn,3/14 Queen Street AUBURN NSW 2144,,3,2,1
auburn,13 Northcote St AUBURN NSW 2144,,3,2,3
auburn,206 Chisholm Road AUBURN NSW 2144,,4,2,1
auburn,3/67A Harrow Road AUBURN NSW 2144,499000,2,1,1
auburn,5/53 Kirkham Road AUBURN NSW 2144,800000,4,2,2
auburn,52 Carnegie St AUBURN NSW 2144,1490000,6,3,6
auburn,48 Cardigan St AUBURN NSW 2144,,5,3,3
auburn,216 Cumberland Road AUBURN NSW 2144,,6,3,4
auburn,36 Kirkham Road AUBURN NSW 2144,1050000,4,2,4
auburn,2-4 Chestnut Road AUBURN NSW 2144,,10,4,4
auburn,223 Cumberland Road AUBURN NSW 2144,,6,3,5
auburn,27 Paul Street AUBURN NSW 2144,,3,1,1
auburn,2/54 St Johns Road AUBURN NSW 2144,779000,3,3,2
auburn,5/54 St Johns Road AUBURN NSW 2144,759000,3,2,2
auburn,25/2-4 Macquarie Road AUBURN NSW 2144,688000,3,2,2
auburn,601/6-8 Station road AUBURN NSW 2144,679000,2,2,1
auburn,172  South Parade AUBURN NSW 2144,,2,2,1
auburn,7/190 PARK ROAD AUBURN NSW 2144,620000,3,2,2
auburn,61 - 71 Queen Street AUBURN NSW 2144,595000,2,2,1
auburn,8/63 Macquarie road AUBURN NSW 2144,589950,2,2,1
auburn,150/ 6-14 Park Road AUBURN NSW 2144,,2,2,2
auburn,1302/57 Queen St AUBURN NSW 2144,559000,2,2,1
auburn,22/9 Marion Street AUBURN NSW 2144,,3,2,2
auburn,4211/57-59 Queen Street AUBURN NSW 2144,549000,2,2,1
auburn,146/2-4 Macquarie Road AUBURN NSW 2144,500000,2,2,1
auburn,3302/57-59 Queen Street AUBURN NSW 2144,498000,2,1,1
auburn,142/2 Macquarie Rd AUBURN NSW 2144,495000,2,2,1
auburn,1 COVER ST AUBURN NSW 2144,,5,2,4
auburn,272 Cumberland Road AUBURN NSW 2144,,7,2,2
auburn,136 Park Rd AUBURN NSW 2144,850000,3,1,1
auburn,25 Mona St AUBURN NSW 2144,719000,2,1,1
auburn,4321/57 Queen St AUBURN NSW 2144,649000,3,2,2
auburn,1 Prairie Way AUBURN NSW 2144,429000,1,1,1
auburn,99 Sheffield Street AUBURN NSW 2144,1350000,5,2,2
auburn,19 Belgium Street AUBURN NSW 2144,,4,3,8
auburn,55-57 Susan St AUBURN NSW 2144,,3,3,2
auburn,86 Gordon Road AUBURN NSW 2144,,3,2,4
auburn,6/1-3 Kennington Oval AUBURN NSW 2144,,3,2,2
auburn,59/22-30 Station Street AUBURN NSW 2144,750000,3,2,1
auburn,35/28-30 Station Street AUBURN NSW 2144,670000,2,2,1
auburn,10/22-30 Station St AUBURN NSW 2144,630000,2,2,1
auburn,1/28 Station Road AUBURN NSW 2144,530000,1,1,1
auburn,1/28  Station Street AUBURN NSW 2144,530000,1,1,1
auburn,18-22 Gibbons St AUBURN NSW 2144,849000,4,3,2
auburn,93-105 auburn rd AUBURN NSW 2144,760000,3,2,2
auburn,65/27-29 Mary  Street AUBURN NSW 2144,,3,2,2
auburn,2 Bed/22-30 Station Road AUBURN NSW 2144,625000,2,2,1
auburn,2201/57-59 Queen St AUBURN NSW 2144,568000,2,2,1
auburn,35 Kirkham Road AUBURN NSW 2144,2289000,3,1,1
auburn,10 Helena Street AUBURN NSW 2144,2000000,8,2,2
auburn,30 Union Road AUBURN NSW 2144,1700000,5,3,2
auburn,55 Water St AUBURN NSW 2144,1550000,3,1,
auburn,2/40 Chiswick road AUBURN NSW 2144,1330000,5,3,1
auburn,220 Auburn Rd AUBURN NSW 2144,1300000,6,3,1
auburn,1 Gibbs Street AUBURN NSW 2144,1220000,5,3,4
auburn,28A kihilla Rd AUBURN NSW 2144,1000000,5,4,2
auburn,17 Chiswick Road AUBURN NSW 2144,1189000,5,2,1
auburn,140 Chisholm Road AUBURN NSW 2144,,5,2,4
auburn,13 Kihilla Road AUBURN NSW 2144,,4,1,3
auburn,12A Edgar St AUBURN NSW 2144,1000000,4,2,1
auburn,37 Cornwall Road AUBURN NSW 2144,1030000,7,3,1
auburn,12 Chestnut Rd AUBURN NSW 2144,1100000,3,2,4
auburn,35 Carnegie Street AUBURN NSW 2144,1050000,4,2,2
auburn,136 Harrow Rd AUBURN NSW 2144,,3,1,2
auburn,20 Angus ave AUBURN NSW 2144,1045000,3,2,2
auburn,1 Walters St AUBURN NSW 2144,1000000,4,2,2
auburn,21 New Street AUBURN NSW 2144,1019000,3,1,
auburn,75A Sheffield St AUBURN NSW 2144,1000000,5,4,2
auburn,37 Union Rd AUBURN NSW 2144,,4,2,2
auburn,2a Wellington Road AUBURN NSW 2144,899000,3,1,1
auburn,5. Beaumount Street AUBURN NSW 2144,,6,3,2
auburn,AUBURN NSW 2144,900000,4,1,3
auburn,5/13-15 Kirkham Road AUBURN NSW 2144,890000,5,2,2
auburn,19 Renshaw Avenue AUBURN NSW 2144,890000,2,2,1
auburn,6/13-15 Kirkham Road AUBURN NSW 2144,869000,4,2,2
auburn,23 Myall St AUBURN NSW 2144,860000,4,2,2
auburn,52 Gordon Road AUBURN NSW 2144,,4,2,1
auburn,Queen Street AUBURN NSW 2144,,3,2,2
auburn,28/18 Cockthorpe Rd AUBURN NSW 2144,850000,4,2,3
auburn,41 Belgium St AUBURN NSW 2144,849950,3,1,4
auburn,AUBURN NSW 2144,830000,3,2,2
auburn,1/13-15 Kirkham Road AUBURN NSW 2144,830000,3,2,2
auburn,3/8-10 Edgar St AUBURN NSW 2144,800000,4,2,2
auburn,1/45 Edgar Street AUBURN NSW 2144,799000,3,2,1
auburn,51 Yillowra Street AUBURN NSW 2144,800000,3,1,1
auburn,22-30 Station Road AUBURN NSW 2144,798000,3,2,2
auburn,8 Fraser street AUBURN NSW 2144,765000,3,1,1
auburn,13/1-5 Harrow Road AUBURN NSW 2144,749000,1,1,2
auburn,Northumberland Rd AUBURN NSW 2144,,3,2,2
auburn,3/58-60 Helena St AUBURN NSW 2144,7400000,3,1,1
auburn,49 Chiswick Road AUBURN NSW 2144,699500,2,2,1
auburn,701/2-8 station road AUBURN NSW 2144,699000,2,2,1
auburn,AUBURN NSW 2144,690000,2,2,1
auburn,166/6-14 Park Road AUBURN NSW 2144,,2,2,1
auburn,3/80 Harrow Road AUBURN NSW 2144,699000,3,2,1
auburn,7/19 Macquarie Road AUBURN NSW 2144,678000,3,2,1
auburn,3106/57 Queen Street AUBURN NSW 2144,659000,3,2,1
auburn,5028/57 Queen Street AUBURN NSW 2144,659000,3,2,2
auburn,5048/7 Queen Street AUBURN NSW 2144,659000,3,2,
auburn,16-18 Simpson St AUBURN NSW 2144,655000,3,2,2
auburn,5069/57-59 Queen St AUBURN NSW 2144,,3,2,1
auburn,5/11-15 Hevington Road AUBURN NSW 2144,650000,3,2,2
auburn,3328/Building C3/57-59 Queen Street AUBURN NSW 2144,650000,3,2,2
auburn,8/78-80 Helena St AUBURN NSW 2144,650000,2,1,1
auburn,22-30 Station Street AUBURN NSW 2144,,2,2,1
auburn,30 Station Street AUBURN NSW 2144,,3,2,1
auburn,22 Station Street AUBURN NSW 2144,,1,1,1
auburn,93-105 Auburn road AUBURN NSW 2144,,2,2,1
auburn,4611/57 Queen St AUBURN NSW 2144,639000,3,2,1
auburn,802/35 Rawson Street AUBURN NSW 2144,630000,2,2,1
auburn,22-30 Station Road AUBURN NSW 2144,,2,2,1
auburn,5021/57 Queen Street AUBURN NSW 2144,615000,3,2,2
auburn,1/17-19 Harrow Road AUBURN NSW 2144,610000,3,2,1
auburn,Northumberland Rd AUBURN NSW 2144,,2,2,1
auburn,11/2-10 susan street AUBURN NSW 2144,590000,2,2,1
auburn,113/2 Macquarie Road AUBURN NSW 2144,588000,3,2,1
auburn,20/35 Harrow Rd AUBURN NSW 2144,588000,2,2,1
auburn,58/9 marion street AUBURN NSW 2144,580000,3,2,1
auburn,22-22A Northumberland Road AUBURN NSW 2144,568000,2,2,1
auburn,98/22-22A Northumberland Road AUBURN NSW 2144,568000,2,2,1
auburn,22 Northumberland Road AUBURN NSW 2144,568000,2,2,1
auburn,22-22A  Northumberland Road AUBURN NSW 2144,568000,2,2,1
auburn,13/19 Dartbrook Road AUBURN NSW 2144,550000,2,2,1
auburn,12/9 Marion Street AUBURN NSW 2144,550000,3,2,1
auburn,12/10-12 Macquarie Road AUBURN NSW 2144,549500,2,1,1
auburn,16 Simpson St AUBURN NSW 2144,549000,2,2,1
auburn,45/9 Marion St AUBURN NSW 2144,545000,3,2,1
auburn,18/2A Union Road AUBURN NSW 2144,540000,1,1,1
auburn,AUBURN NSW 2144,530000,2,2,1
auburn,27/19 Beatrice St AUBURN NSW 2144,530000,2,1,1
auburn,82/2 Macquarie Rd AUBURN NSW 2144,539000,2,2,1
auburn,3/188 South Parade AUBURN NSW 2144,539000,2,2,1
auburn,20/19 Beatrice St AUBURN NSW 2144,529950,2,1,1
auburn,53/9 Marion Street AUBURN NSW 2144,,3,2,1
auburn,22-30 Station Rd AUBURN NSW 2144,520000,1,1,1
auburn,22-30 Station Road AUBURN NSW 2144,,2,2,1
auburn,178/2 Macquarie Road AUBURN NSW 2144,515000,2,2,1
auburn,35/2-10 Susan St AUBURN NSW 2144,550000,2,2,1
auburn,19/19 Dartbrook Rd AUBURN NSW 2144,510000,1,1,1
auburn,133/2-4 Macquarie Road AUBURN NSW 2144,,2,2,1
auburn,105/6-14 Park Road AUBURN NSW 2144,509000,1,1,1
auburn,5099/52-57 Queen Street AUBURN NSW 2144,,3,2,
auburn,Northumberland Rd AUBURN NSW 2144,,1,1,1
auburn,61 - 71 Queen Street AUBURN NSW 2144,480000,1,1,1
auburn,3326/57-59 Queen St AUBURN NSW 2144,529000,2,2,1
auburn,6/27 Rawson Street AUBURN NSW 2144,470000,2,1,1
auburn,8/37 Dartbrook Road AUBURN NSW 2144,448000,2,1,1
auburn,12/53 northumberland road AUBURN NSW 2144,445000,2,1,1
auburn,1/42 Dartbrook Road AUBURN NSW 2144,430000,2,1,1
auburn,5/88 Station Road AUBURN NSW 2144,429000,2,1,1
auburn,3/86-90 St Hilliers Road AUBURN NSW 2144,419950,2,1,1
auburn,1/102 Auburn Road AUBURN NSW 2144,409000,2,1,1
auburn,AUBURN NSW 2144,399000,2,1,1
auburn,139/6-14 Park Rd AUBURN NSW 2144,,1,1,1
auburn,AUBURN NSW 2144,,10,10,26
auburn,AUBURN NSW 2144,,8,2,2
auburn,5&7 St Johns Avenue AUBURN NSW 2144,,7,2,4
auburn,28 Wellington Road AUBURN NSW 2144,1475000,6,6,2
auburn,9/1-5 Harrow Rd AUBURN NSW 2144,880000,,,
auburn,10/1-5 Harrow Rd AUBURN NSW 2144,830000,,,
auburn,22-30 Station Rd AUBURN NSW 2144,798000,3,2,2
auburn,59/28-30 Station Street AUBURN NSW 2144,,3,2,1
auburn,57-72 Queen St AUBURN NSW 2144,660000,3,2,1
auburn,30  station AUBURN NSW 2144,,2,2,2
auburn,22-30 Station Street AUBURN NSW 2144,,3,2,2
auburn,22-30  Station Rd AUBURN NSW 2144,625000,2,2,1
auburn,22-30 Station Road AUBURN NSW 2144,520000,1,1,1
auburn,45/22-30  Station Road AUBURN NSW 2144,505000,1,1,1
auburn,4/43 Dartbrook Rd AUBURN NSW 2144,480000,2,1,1
auburn,141/93-105 Auburn Road AUBURN NSW 2144,,1,1,1
auburn,22-30 station road AUBURN NSW 2144,,,,
marsfield,19/178 Waterloo Road MARSFIELD NSW 2122,920000,3,2,2
marsfield,72/106 Crimea Road MARSFIELD NSW 2122,,2,2,1
marsfield,10 Cooper St MARSFIELD NSW 2122,,5,2,3
marsfield,19/114-118 Crimea Road MARSFIELD NSW 2122,,2,1,1
marsfield,66/102 Crimea Road MARSFIELD NSW 2122,710000,2,2,1
